iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
2619,2015,accepted,1,5.97307e-08,2.65802e-06,4.2566e-08,3.83868e-08,4.0771e-08,4.07632e-08,1.00851,0.0526421,0.954134,0.0107489,0.0467377,0.0234713,0.0232664,,
2620,2016,accepted,1,1.18926e-07,1.32901e-06,4.2558e-08,3.83797e-08,4.07637e-08,4.07632e-08,1.01231,0.0530346,0.957494,0.0106639,0.04655,0.0234595,0.0230904,,
2621,2017,accepted,1,2.93714e-07,6.64506e-07,4.25422e-08,3.83657e-08,4.07495e-08,4.07495e-08,1.03195,0.052466,0.977764,0.0109669,0.0460888,0.0232652,0.0228236,,best_validation_checkpoint_0.bin
2622,2018,accepted,1,8.40253e-07,3.32253e-07,4.25108e-08,3.83382e-08,4.07212e-08,4.07212e-08,1.0635,0.0527642,1.00901,0.0098199,0.0459722,0.0233523,0.0226198,,best_validation_checkpoint_1.bin
2623,2019,accepted,1,2.84345e-06,1.66126e-07,4.24485e-08,3.8284e-08,4.06655e-08,4.06655e-08,1.07686,0.053491,1.02162,0.0106548,0.0466423,0.0235265,0.0231157,,best_validation_checkpoint_0.bin
2624,2020,accepted,1,1.13282e-05,8.30632e-08,4.23268e-08,3.81779e-08,4.05568e-08,4.05568e-08,1.05617,0.053535,1.00088,0.0107722,0.0468413,0.0239799,0.0228613,,best_validation_checkpoint_1.bin
2625,2021,accepted,1,4.86193e-05,4.15316e-08,4.211e-08,3.79749e-08,4.03522e-08,4.03522e-08,1.05051,0.0540126,0.994756,0.0109617,0.0462257,0.0233857,0.0228399,,best_validation_checkpoint_0.bin
2626,2022,accepted,1,0.000221156,2.07658e-08,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,1.06215,0.0537028,1.00671,0.0109068,0.0462116,0.0234347,0.0227768,,best_validation_checkpoint_1.bin
2627,2022,rejected,1,0.00126143,2.07658e-07,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,1.05312,0.0528504,0.998499,0.0108426,0.0118834,0.0118832,0,,
2628,2022,rejected,0,0.00126143,2.07658e-06,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0108162,0.0118213,0.0118212,0,,
2629,2022,rejected,0,0.00126143,2.07658e-05,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0103126,0.0117458,0.0117458,0,,
2630,2022,rejected,0,0.00126143,0.000207658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0108543,0.0117499,0.0117499,0,,
2631,2022,rejected,0,0.00126143,0.00207658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0112061,0.0117376,0.0117374,0,,
2632,2022,rejected,0,0.00126143,0.0207658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0097305,0.011753,0.011753,0,,
2633,2022,rejected,0,0.00126143,0.207658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0110765,0.0117319,0.0117319,0,,
2634,2022,rejected,0,0.00126143,2.07658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.009164,0.0116949,0.0116948,0,,
2635,2022,rejected,0,0.00126143,20.7658,4.20045e-08,3.76703e-08,4.00603e-08,4.00603e-08,0,0,0,0.0095394,0.0117491,0.011749,0,,
2636,2023,accepted,0,0.00126143,10.3829,4.18073e-08,3.7512e-08,3.9875e-08,3.9875e-08,0,0,0,0.0102413,0.0463202,0.0232441,0.0230759,,best_validation_checkpoint_0.bin
2637,2024,accepted,1,0.000468275,5.19145,4.16577e-08,3.75802e-08,3.99318e-08,3.9875e-08,0.991581,0.0545213,0.935293,0.0099346,0.0458093,0.0231537,0.0226555,,
2638,2025,accepted,1,3.24813e-05,2.59573,4.16447e-08,3.75786e-08,3.99304e-08,3.9875e-08,1.02551,0.0525172,0.971198,0.0117638,0.0459343,0.0232952,0.022639,,
2639,2026,accepted,1,1.28553e-05,1.29786,4.16349e-08,3.75579e-08,3.99128e-08,3.9875e-08,1.03637,0.0522864,0.982295,0.0116303,0.0464628,0.0234135,0.0230492,,
2640,2027,accepted,1,6.73542e-06,0.648931,4.16277e-08,3.75456e-08,3.99041e-08,3.9875e-08,1.00122,0.0575759,0.941791,0.0099092,0.0461543,0.0233763,0.022778,,
2641,2028,accepted,1,3.98384e-06,0.324466,4.16229e-08,3.75365e-08,3.98984e-08,3.9875e-08,1.00929,0.0536004,0.95402,0.0098997,0.0452478,0.0225238,0.0227239,,
2642,2029,accepted,1,2.16233e-06,0.162233,4.16197e-08,3.75329e-08,3.98971e-08,3.9875e-08,1.0256,0.0526016,0.971313,0.010831,0.0458927,0.0231443,0.0227484,,
2643,2030,accepted,1,1.28679e-06,0.0811164,4.16173e-08,3.75308e-08,3.98962e-08,3.9875e-08,1.00329,0.0537728,0.947289,0.0114119,0.0464188,0.0237731,0.0226456,,
2644,2031,accepted,1,7.8861e-07,0.0405582,4.16156e-08,3.75295e-08,3.98952e-08,3.9875e-08,0.984009,0.0534246,0.928762,0.0105462,0.0470035,0.0236649,0.0233386,,
2645,2032,accepted,1,4.93477e-07,0.0202791,4.16146e-08,3.75289e-08,3.98941e-08,3.9875e-08,1.00309,0.0529788,0.948334,0.0107234,0.0459366,0.0232266,0.0227099,,
2646,2033,accepted,1,3.70717e-07,0.0101396,4.16141e-08,3.75286e-08,3.98932e-08,3.9875e-08,0.998075,0.0526689,0.943487,0.0099367,0.0462202,0.0233404,0.0228797,,
2647,2034,accepted,1,3.28457e-07,0.00506978,4.16137e-08,3.75283e-08,3.9892e-08,3.9875e-08,1.02214,0.0532014,0.967206,0.0111623,0.0468141,0.0233362,0.0234777,,
2648,2035,accepted,1,2.55708e-07,0.00253489,4.16135e-08,3.75279e-08,3.98907e-08,3.9875e-08,1.07149,0.0517139,1.01805,0.0100343,0.0464851,0.0233042,0.0231809,,
2649,2036,accepted,1,1.37042e-07,0.00126744,4.16133e-08,3.75276e-08,3.98894e-08,3.9875e-08,1.03298,0.0531755,0.978036,0.0100475,0.0458831,0.02319,0.0226929,,
2650,2037,accepted,1,5.71919e-08,0.000633722,4.16132e-08,3.75274e-08,3.98884e-08,3.9875e-08,1.01765,0.052473,0.963498,0.0111817,0.0461506,0.0232985,0.022852,,
2651,2038,accepted,1,5.30859e-08,0.000316861,4.16131e-08,3.75273e-08,3.98878e-08,3.9875e-08,1.08838,0.0525364,1.03409,0.0107649,0.0470234,0.0237698,0.0232536,,
2652,2039,accepted,1,5.13142e-08,0.000158431,4.16129e-08,3.75272e-08,3.98875e-08,3.9875e-08,1.02807,0.0532392,0.973116,0.0105742,0.0466147,0.0235263,0.0230882,,
2653,2040,accepted,1,4.00336e-08,7.92153e-05,4.16127e-08,3.75272e-08,3.98874e-08,3.9875e-08,1.04571,0.0523147,0.991623,0.0110364,0.0465498,0.0233838,0.0231658,,
2654,2041,accepted,1,3.31584e-08,3.96076e-05,4.16124e-08,3.75269e-08,3.98873e-08,3.9875e-08,1.02686,0.0540497,0.971018,0.0114434,0.0462636,0.0233625,0.0229011,,
2655,2042,accepted,1,3.59693e-08,1.98038e-05,4.16119e-08,3.75264e-08,3.98868e-08,3.9875e-08,1.0122,0.0531202,0.957309,0.0103472,0.046632,0.0233115,0.0233205,,
2656,2043,accepted,1,4.06606e-08,9.90191e-06,4.16108e-08,3.75254e-08,3.98857e-08,3.9875e-08,1.0475,0.0549704,0.990795,0.0102874,0.0463283,0.0234993,0.0228288,,
2657,2044,accepted,1,5.08571e-08,4.95095e-06,4.16087e-08,3.75234e-08,3.98835e-08,3.9875e-08,0.959985,0.0545785,0.903519,0.0121814,0.0461544,0.0232295,0.0229248,,
2658,2045,accepted,1,7.24021e-08,2.47548e-06,4.16046e-08,3.75197e-08,3.98793e-08,3.9875e-08,1.02371,0.0534021,0.968538,0.0103976,0.0435745,0.0214796,0.0220948,,
2659,2046,accepted,1,1.3377e-07,1.23774e-06,4.15965e-08,3.75124e-08,3.98718e-08,3.98718e-08,1.02418,0.0529981,0.969427,0.0114236,0.0460566,0.0231927,0.0228639,,best_validation_checkpoint_1.bin
2660,2047,accepted,1,3.24391e-07,6.18869e-07,4.15805e-08,3.74982e-08,3.98572e-08,3.98572e-08,1.08272,0.0544431,1.02656,0.0107892,0.0466572,0.0237005,0.0229565,,best_validation_checkpoint_0.bin
2661,2048,accepted,1,9.60665e-07,3.09435e-07,4.15486e-08,3.74702e-08,3.98284e-08,3.98284e-08,1.04382,0.0531422,0.989003,0.0107902,0.0463955,0.023489,0.0229064,,best_validation_checkpoint_1.bin
2662,2049,accepted,1,3.44348e-06,1.54717e-07,4.14856e-08,3.7415e-08,3.97713e-08,3.97713e-08,1.07291,0.0531351,1.01807,0.0102151,0.0453932,0.0230761,0.022317,,best_validation_checkpoint_0.bin
2663,2050,accepted,1,1.41993e-05,7.73587e-08,4.13628e-08,3.7306e-08,3.96595e-08,3.96595e-08,1.05207,0.0537546,0.99661,0.0107477,0.0460892,0.0232513,0.0228378,,best_validation_checkpoint_1.bin
2664,2051,accepted,1,6.17221e-05,3.86793e-08,4.11501e-08,3.70954e-08,3.94473e-08,3.94473e-08,1.04858,0.0535161,0.993273,0.0094188,0.0460877,0.0232433,0.0228442,,best_validation_checkpoint_0.bin
2665,2051,rejected,1,0.000284329,3.86793e-07,4.11501e-08,3.70954e-08,3.94473e-08,3.94473e-08,1.02183,0.0546523,0.965447,0.0109794,0.0118021,0.0118018,0,,
2666,2052,accepted,0,0.000284329,1.93397e-07,4.10785e-08,3.70128e-08,3.93608e-08,3.93608e-08,0,0,0,0.0102926,0.0470261,0.0238152,0.0232108,,best_validation_checkpoint_1.bin
2667,2053,accepted,1,0.000123273,9.66983e-08,4.09707e-08,3.69528e-08,3.92942e-08,3.92942e-08,0.982514,0.0534634,0.927267,0.0102994,0.0460711,0.023153,0.0229181,,best_validation_checkpoint_0.bin
2668,2054,accepted,1,7.38269e-05,4.83492e-08,4.07869e-08,3.67747e-08,3.91145e-08,3.91145e-08,1.05158,0.0533805,0.996571,0.0098706,0.0461127,0.0231054,0.0230072,,best_validation_checkpoint_1.bin
2669,2055,accepted,1,0.000165309,2.41746e-08,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,1.07029,0.0535683,1.01503,0.0112588,0.0465017,0.0232812,0.0232204,,best_validation_checkpoint_0.bin
2670,2055,rejected,1,0.000965264,2.41746e-07,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,1.01484,0.05516,0.957921,0.0101612,0.0117751,0.0117749,0,,
2671,2055,rejected,0,0.000965264,2.41746e-06,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0096417,0.0116278,0.0116278,0,,
2672,2055,rejected,0,0.000965264,2.41746e-05,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0106446,0.0116629,0.0116629,0,,
2673,2055,rejected,0,0.000965264,0.000241746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0102437,0.011635,0.0116349,0,,
2674,2055,rejected,0,0.000965264,0.00241746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0106725,0.0117494,0.0117493,0,,
2675,2055,rejected,0,0.000965264,0.0241746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0100198,0.0117544,0.0117543,0,,
2676,2055,rejected,0,0.000965264,0.241746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0111193,0.0117487,0.0117486,0,,
2677,2055,rejected,0,0.000965264,2.41746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0144656,0.0119133,0.0119133,0,,
2678,2055,rejected,0,0.000965264,24.1746,4.0627e-08,3.64883e-08,3.88322e-08,3.88322e-08,0,0,0,0.0117892,0.011873,0.0118728,0,,
2679,2056,accepted,0,0.000965264,12.0873,4.04784e-08,3.64183e-08,3.87434e-08,3.87434e-08,0,0,0,0.0113556,0.046526,0.0235821,0.0229438,,best_validation_checkpoint_1.bin
2680,2057,accepted,1,0.000255929,6.04364,4.04208e-08,3.64617e-08,3.87793e-08,3.87434e-08,0.977021,0.0536767,0.92156,0.0102148,0.0466596,0.0236908,0.0229687,,
2681,2058,accepted,1,3.19658e-05,3.02182,4.04149e-08,3.64586e-08,3.87765e-08,3.87434e-08,1.06287,0.0535601,1.00758,0.0101771,0.0462626,0.0230717,0.0231908,,
2682,2059,accepted,1,1.07736e-05,1.51091,4.04106e-08,3.645e-08,3.87696e-08,3.87434e-08,1.00218,0.0537791,0.946669,0.010102,0.0477299,0.0239906,0.0237391,,
2683,2060,accepted,1,5.37583e-06,0.755456,4.04073e-08,3.64426e-08,3.87647e-08,3.87434e-08,1.01944,0.0576306,0.960062,0.0101164,0.0463706,0.023359,0.0230115,,
2684,2061,accepted,1,3.00588e-06,0.377728,4.0405e-08,3.64376e-08,3.8762e-08,3.87434e-08,1.07356,0.05391,1.01793,0.0097779,0.0460287,0.0232632,0.0227654,,
2685,2062,accepted,1,1.6383e-06,0.188864,4.04035e-08,3.64353e-08,3.87614e-08,3.87434e-08,1.06275,0.0527163,1.00826,0.0102428,0.0465758,0.0234205,0.0231553,,
2686,2063,accepted,1,9.37998e-07,0.0944319,4.04024e-08,3.64344e-08,3.87613e-08,3.87434e-08,1.04653,0.0534437,0.991359,0.0105678,0.0449345,0.0233668,0.0215677,,
2687,2064,accepted,1,5.86659e-07,0.047216,4.04016e-08,3.64338e-08,3.8761e-08,3.87434e-08,0.999569,0.0525873,0.945354,0.0106893,0.0467596,0.0237168,0.0230428,,
2688,2065,accepted,1,3.48143e-07,0.023608,4.04011e-08,3.64335e-08,3.87605e-08,3.87434e-08,1.10659,0.0537493,1.05106,0.010582,0.0462126,0.0234357,0.0227768,,
2689,2066,accepted,1,2.4347e-07,0.011804,4.04008e-08,3.64334e-08,3.876e-08,3.87434e-08,1.0484,0.0523598,0.994369,0.0099189,0.0469346,0.0240885,0.022846,,
2690,2067,accepted,1,2.18414e-07,0.005902,4.04007e-08,3.64332e-08,3.87594e-08,3.87434e-08,1.08788,0.0521574,1.03395,0.010119,0.0435043,0.0217078,0.0217964,,
2691,2068,accepted,1,1.8414e-07,0.002951,4.04005e-08,3.64331e-08,3.87587e-08,3.87434e-08,1.01912,0.0536496,0.963772,0.0100808,0.0469221,0.0237451,0.023177,,
2692,2069,accepted,1,1.06404e-07,0.0014755,4.04005e-08,3.64329e-08,3.8758e-08,3.87434e-08,0.998936,0.053596,0.943349,0.0104985,0.0450122,0.0233886,0.0216235,,
2693,2070,accepted,1,3.203e-08,0.00073775,4.04004e-08,3.64328e-08,3.87575e-08,3.87434e-08,0.949177,0.0533644,0.894049,0.0108792,0.0470767,0.0238467,0.0232299,,
2694,2071,accepted,1,2.29302e-08,0.000368875,4.04003e-08,3.64328e-08,3.87572e-08,3.87434e-08,1.00317,0.0527579,0.948725,0.0101689,0.0459556,0.0232095,0.0227459,,
2695,2072,accepted,1,2.8382e-08,0.000184437,4.04002e-08,3.64327e-08,3.8757e-08,3.87434e-08,1.0422,0.0520122,0.988421,0.0104328,0.0460785,0.0232779,0.0228005,,
2696,2073,accepted,1,2.35143e-08,9.22187e-05,4.04001e-08,3.64327e-08,3.87569e-08,3.87434e-08,1.04685,0.05213,0.992988,0.010788,0.0464664,0.0236456,0.0228206,,
2697,2074,accepted,1,1.64444e-08,4.61093e-05,4.03999e-08,3.64325e-08,3.87567e-08,3.87434e-08,1.00266,0.0528545,0.948119,0.0110046,0.0444474,0.0217653,0.022682,,
2698,2075,accepted,1,1.70637e-08,2.30547e-05,4.03995e-08,3.64322e-08,3.87563e-08,3.87434e-08,1.05506,0.0523673,1.00087,0.0107776,0.0463552,0.0233802,0.0229749,,
2699,2076,accepted,1,1.94293e-08,1.15273e-05,4.03986e-08,3.64314e-08,3.87556e-08,3.87434e-08,1.07674,0.0522038,1.02279,0.010431,0.046599,0.0236401,0.0229589,,
2700,2077,accepted,1,2.52838e-08,5.76367e-06,4.0397e-08,3.643e-08,3.87539e-08,3.87434e-08,1.04439,0.0532877,0.989369,0.0103567,0.0471836,0.023851,0.0233326,,
2701,2078,accepted,1,3.9809e-08,2.88183e-06,4.03937e-08,3.64271e-08,3.87508e-08,3.87434e-08,1.06335,0.0561108,1.00545,0.0102816,0.0467295,0.0236932,0.0230362,,
2702,2079,accepted,1,7.94739e-08,1.44092e-06,4.03873e-08,3.64213e-08,3.87449e-08,3.87434e-08,0.993983,0.0539608,0.938181,0.0112704,0.0471911,0.0239377,0.0232533,,
2703,2080,accepted,1,2.04568e-07,7.20459e-07,4.03746e-08,3.641e-08,3.87332e-08,3.87332e-08,1.09212,0.0529112,1.03746,0.0112229,0.0466733,0.0239857,0.0226875,,best_validation_checkpoint_0.bin
2704,2081,accepted,1,6.67957e-07,3.60229e-07,4.03492e-08,3.63875e-08,3.871e-08,3.871e-08,1.05539,0.054024,0.999715,0.0105975,0.0464428,0.023591,0.0228518,,best_validation_checkpoint_1.bin
2705,2082,accepted,1,2.64504e-06,1.80115e-07,4.02989e-08,3.63427e-08,3.86636e-08,3.86636e-08,1.07481,0.0533127,1.0198,0.010885,0.0469812,0.0239284,0.0230528,,best_validation_checkpoint_0.bin
2706,2083,accepted,1,1.14027e-05,9.00573e-08,4.02e-08,3.62533e-08,3.85716e-08,3.85716e-08,1.06679,0.0524541,1.0126,0.0100466,0.0456737,0.0236957,0.021978,,best_validation_checkpoint_1.bin
2707,2084,accepted,1,4.98063e-05,4.50287e-08,4.00204e-08,3.60758e-08,3.83914e-08,3.83914e-08,1.0315,0.0546493,0.97508,0.0101321,0.0466943,0.0233449,0.0233494,,best_validation_checkpoint_0.bin
2708,2085,accepted,1,0.000224061,2.25143e-08,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,1.01768,0.0517542,0.964186,0.0107957,0.0444639,0.0221042,0.0223595,,best_validation_checkpoint_1.bin
2709,2085,rejected,1,0.00121636,2.25143e-07,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0.988036,0.0531408,0.933078,0.0109047,0.0119022,0.0119021,0,,
2710,2085,rejected,0,0.00121636,2.25143e-06,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0109449,0.0119446,0.0119445,0,,
2711,2085,rejected,0,0.00121636,2.25143e-05,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0118384,0.0118421,0.0118421,0,,
2712,2085,rejected,0,0.00121636,0.000225143,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0116796,0.0117914,0.0117913,0,,
2713,2085,rejected,0,0.00121636,0.00225143,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0114767,0.0119836,0.0119835,0,,
2714,2085,rejected,0,0.00121636,0.0225143,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0101456,0.0119861,0.0119861,0,,
2715,2085,rejected,0,0.00121636,0.225143,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.0099476,0.0118598,0.0118597,0,,
2716,2085,rejected,0,0.00121636,2.25143,3.9905e-08,3.57678e-08,3.80901e-08,3.80901e-08,0,0,0,0.011337,0.0117309,0.0117308,0,,
2717,2086,accepted,0,0.00121636,1.12572,3.98889e-08,3.56414e-08,3.79422e-08,3.79422e-08,0,0,0,0.0110873,0.0463259,0.0231674,0.0231585,,best_validation_checkpoint_0.bin
2718,2087,accepted,1,0.000735274,0.562858,3.96313e-08,3.57325e-08,3.80278e-08,3.79422e-08,1.05505,0.0540104,0.999391,0.0097292,0.0466781,0.0235262,0.0231519,,
2719,2088,accepted,1,4.82447e-05,0.281429,3.96246e-08,3.57428e-08,3.80421e-08,3.79422e-08,0.976194,0.0530904,0.921362,0.0098306,0.0462242,0.0233442,0.02288,,
2720,2089,accepted,1,1.3654e-05,0.140715,3.96227e-08,3.57285e-08,3.80304e-08,3.79422e-08,1.05124,0.0529828,0.996605,0.0095277,0.0462632,0.0231515,0.0231117,,
2721,2090,accepted,1,5.71622e-06,0.0703573,3.96214e-08,3.57311e-08,3.80335e-08,3.79422e-08,1.04127,0.0525571,0.987067,0.0110248,0.0466434,0.0233951,0.0232481,,
2722,2091,accepted,1,2.26584e-06,0.0351786,3.96206e-08,3.57289e-08,3.80312e-08,3.79422e-08,1.02555,0.0535439,0.970241,0.0094452,0.0433002,0.0214306,0.0218695,,
2723,2092,accepted,1,9.10004e-07,0.0175893,3.96201e-08,3.57293e-08,3.8031e-08,3.79422e-08,1.04928,0.052735,0.994893,0.0094512,0.0432565,0.0221343,0.021122,,
2724,2093,accepted,1,5.11165e-07,0.00879466,3.96198e-08,3.57289e-08,3.803e-08,3.79422e-08,1.06619,0.0529703,1.01148,0.0102437,0.0463449,0.0234141,0.0229308,,
2725,2094,accepted,1,2.32152e-07,0.00439733,3.96197e-08,3.57288e-08,3.80293e-08,3.79422e-08,1.06633,0.0525063,1.0121,0.0100934,0.0456256,0.0229999,0.0226255,,
2726,2095,accepted,1,1.99911e-07,0.00219867,3.96195e-08,3.57286e-08,3.80284e-08,3.79422e-08,1.0307,0.0533805,0.975518,0.0108075,0.0468592,0.0236942,0.0231648,,
2727,2096,accepted,1,7.07372e-08,0.00109933,3.96194e-08,3.57284e-08,3.80276e-08,3.79422e-08,1.02366,0.0529718,0.96902,0.0101451,0.0464029,0.0233661,0.0230367,,
2728,2097,accepted,1,4.18555e-08,0.000549666,3.96194e-08,3.57283e-08,3.8027e-08,3.79422e-08,0.991389,0.0523313,0.937338,0.011459,0.0454097,0.0224524,0.0229572,,
2729,2098,accepted,1,4.00769e-08,0.000274833,3.96193e-08,3.57283e-08,3.80267e-08,3.79422e-08,0.999209,0.0530174,0.944492,0.0107985,0.0466598,0.0234159,0.0232439,,
2730,2099,accepted,1,4.59554e-08,0.000137417,3.96192e-08,3.57283e-08,3.80266e-08,3.79422e-08,1.03038,0.0525967,0.976047,0.0107335,0.0462063,0.0232842,0.022922,,
2731,2100,accepted,1,3.37638e-08,6.87083e-05,3.9619e-08,3.57282e-08,3.80265e-08,3.79422e-08,1.02015,0.0527635,0.965578,0.0114461,0.0460463,0.0232768,0.0227694,,
2732,2101,accepted,1,2.60694e-08,3.43541e-05,3.96187e-08,3.5728e-08,3.80263e-08,3.79422e-08,1.09691,0.0531588,1.04154,0.0106638,0.0480059,0.0238312,0.0241747,,
2733,2102,accepted,1,2.53737e-08,1.71771e-05,3.96182e-08,3.57275e-08,3.80258e-08,3.79422e-08,1.06185,0.0545723,1.00543,0.012758,0.0493764,0.0249641,0.0244122,,
2734,2103,accepted,1,3.02017e-08,8.58854e-06,3.96171e-08,3.57265e-08,3.80247e-08,3.79422e-08,1.03043,0.0551422,0.972425,0.0123344,0.0472922,0.0238378,0.0234543,,
2735,2104,accepted,1,3.91625e-08,4.29427e-06,3.9615e-08,3.57246e-08,3.80226e-08,3.79422e-08,1.05939,0.053931,1.00356,0.0106675,0.0457987,0.0230703,0.0227282,,
2736,2105,accepted,1,5.93567e-08,2.14713e-06,3.96109e-08,3.57208e-08,3.80185e-08,3.79422e-08,1.02067,0.053948,0.96426,0.0114402,0.0464092,0.0233749,0.0230342,,
2737,2106,accepted,1,1.21416e-07,1.07357e-06,3.96027e-08,3.57135e-08,3.80109e-08,3.79422e-08,1.033,0.0530874,0.978146,0.0107348,0.0457199,0.0230699,0.0226498,,
2738,2107,accepted,1,3.41237e-07,5.36783e-07,3.95865e-08,3.5699e-08,3.79959e-08,3.79422e-08,0.99977,0.052858,0.945217,0.0108776,0.0463177,0.0232422,0.0230753,,
2739,2108,accepted,1,1.23361e-06,2.68392e-07,3.95541e-08,3.56702e-08,3.79659e-08,3.79422e-08,0.97682,0.0532027,0.92189,0.0095694,0.0445653,0.0228397,0.0217255,,
2740,2109,accepted,1,5.14446e-06,1.34196e-07,3.94901e-08,3.56125e-08,3.79061e-08,3.79061e-08,1.01757,0.0541394,0.961578,0.0112937,0.0468113,0.0237151,0.023096,,best_validation_checkpoint_1.bin
2741,2110,accepted,1,2.2334e-05,6.70979e-08,3.93665e-08,3.54965e-08,3.7787e-08,3.7787e-08,1.02129,0.0540747,0.965462,0.009965,0.0462942,0.0234116,0.0228824,,best_validation_checkpoint_0.bin
2742,2111,accepted,1,9.78467e-05,3.3549e-08,3.91703e-08,3.52667e-08,3.75563e-08,3.75563e-08,0.989227,0.052143,0.93534,0.0106363,0.0464684,0.0234919,0.0229763,,best_validation_checkpoint_1.bin
2743,2111,rejected,1,0.000460443,3.3549e-07,3.91703e-08,3.52667e-08,3.75563e-08,3.75563e-08,1.01976,0.0526298,0.965322,0.0120109,0.0118651,0.011865,0,,
2744,2112,accepted,0,0.000460443,1.67745e-07,3.90807e-08,3.52079e-08,3.74898e-08,3.74898e-08,0,0,0,0.0107834,0.0463144,0.0231577,0.0231566,,best_validation_checkpoint_0.bin
2745,2113,accepted,1,0.000146328,8.38724e-08,3.89683e-08,3.51383e-08,3.74132e-08,3.74132e-08,1.09339,0.0540836,1.03755,0.0115198,0.0461465,0.0233451,0.0228013,,best_validation_checkpoint_1.bin
2746,2114,accepted,1,0.000104889,4.19362e-08,3.87883e-08,3.49495e-08,3.72226e-08,3.72226e-08,0.962651,0.054078,0.906855,0.0108118,0.0478006,0.0243772,0.0234233,,best_validation_checkpoint_0.bin
2747,2115,accepted,1,0.000262313,2.09681e-08,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0.991355,0.0538915,0.935748,0.0108205,0.0461052,0.0232103,0.0228948,,best_validation_checkpoint_1.bin
2748,2115,rejected,1,0.00161927,2.09681e-07,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0.954078,0.0550793,0.897218,0.0115331,0.0133373,0.013337,0,,
2749,2115,rejected,0,0.00161927,2.09681e-06,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0106774,0.0116812,0.011681,0,,
2750,2115,rejected,0,0.00161927,2.09681e-05,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0110936,0.0117598,0.0117598,0,,
2751,2115,rejected,0,0.00161927,0.000209681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0115291,0.0117007,0.0117005,0,,
2752,2115,rejected,0,0.00161927,0.00209681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0121546,0.0118399,0.0118399,0,,
2753,2115,rejected,0,0.00161927,0.0209681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0118855,0.0117136,0.0117135,0,,
2754,2115,rejected,0,0.00161927,0.209681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0108846,0.0116817,0.0116817,0,,
2755,2115,rejected,0,0.00161927,2.09681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0107027,0.0117792,0.011779,0,,
2756,2115,rejected,0,0.00161927,20.9681,3.87836e-08,3.46425e-08,3.69227e-08,3.69227e-08,0,0,0,0.0113212,0.0119331,0.011933,0,,
2757,2116,accepted,0,0.00161927,10.4841,3.84928e-08,3.45885e-08,3.68432e-08,3.68432e-08,0,0,0,0.0113835,0.0470362,0.0236572,0.0233789,,best_validation_checkpoint_0.bin
