iteration,accepted_updates,status,validation_failures,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,mean_objective_gradient_norm,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,cumulative_phase_seconds,checkpoint
23,19,accepted,0,1.9073486328125e-05,8.1507087175475203e-06,7.9759692259478053e-06,8.0913356328299691e-06,8.0913356328299691e-06,0.0079210618942626605,0,0,0,0.012303400000000001,0.055458800000000003,0.0282952,0.027163400000000001,22.6993367,
24,20,accepted,0,9.5367431640625e-06,7.76663254201762e-06,7.6011566522286947e-06,7.7155540522278485e-06,7.7155540522278485e-06,0.0011297378417503394,1.1523201999999999,0.064630199999999999,1.0840429,0.0152619,0.0549013,0.027599599999999998,0.027301599999999999,23.921820100000001,
25,21,accepted,0,4.76837158203125e-06,7.4211003612702483e-06,7.2627705295347136e-06,7.3871593080072086e-06,7.3871593080072086e-06,0.0020091578899792428,1.1638641000000001,0.066594500000000001,1.0947260000000001,0.0121031,0.058260699999999999,0.028296700000000001,0.029963900000000002,25.156048000000002,
26,21,rejected,0,4.76837158203125e-05,7.4211003612702483e-06,7.2627705295347136e-06,7.3871593080072086e-06,7.3871593080072086e-06,0.0051650081124573052,1.1355618000000001,0.071605699999999994,1.0614899999999998,0.013162500000000001,0.013854099999999999,0.013854099999999999,0,26.318626400000003,
27,22,accepted,0,2.384185791015625e-05,6.9113951713523953e-06,6.7675578982747307e-06,6.8627023666649419e-06,6.8627023666649419e-06,0.0051650081124573052,0,0,0,0.012383999999999999,0.053120500000000001,0.029299499999999999,0.0238208,26.384130900000002,
28,23,accepted,0,1.1920928955078125e-05,6.6795967651025981e-06,6.5409396656599256e-06,6.6348386713689156e-06,6.6348386713689156e-06,0.00048414329588125421,1.1486460000000001,0.069229500000000013,1.0757504,0.0137752,0.0564307,0.029852299999999998,0.0265782,27.602982800000003,
29,24,accepted,0,5.9604644775390625e-06,6.41673228783192e-06,6.2851546903370405e-06,6.38246796654634e-06,6.38246796654634e-06,0.0013963608327814793,1.1662379,0.064612000000000003,1.0971285,0.0110306,0.054942299999999999,0.028984599999999999,0.025957600000000001,28.835193600000004,
30,24,rejected,0,5.9604644775390625e-05,6.41673228783192e-06,6.2851546903370405e-06,6.38246796654634e-06,6.38246796654634e-06,0.0038353354058419022,1.1131603000000001,0.063237200000000007,1.0450077,0.0138432,0.0131675,0.013167399999999999,0,29.975364600000002,
31,25,accepted,0,2.9802322387695312e-05,6.1337983713560958e-06,6.0071615716022128e-06,6.0878893004864065e-06,6.0878893004864065e-06,0.0038353354058419022,0,0,0,0.0124026,0.055267999999999998,0.029289300000000001,0.025978600000000001,30.043035200000002,
32,26,accepted,0,1.4901161193847656e-05,5.9744169476252845e-06,5.8509804118418497e-06,5.9305084213943592e-06,5.9305084213943592e-06,0.00027051956617289534,1.1706779,0.071712300000000007,1.0954458,0.0124972,0.059101000000000001,0.029993200000000001,0.029107600000000001,31.285311300000004,
33,27,accepted,0,7.4505805969238281e-06,5.7468416173876517e-06,5.6290437171322505e-06,5.709259389610818e-06,5.709259389610818e-06,0.00086944657451813083,1.1651267999999999,0.0655559,1.0958619000000001,0.0124574,0.059405600000000003,0.030712699999999999,0.028692800000000001,32.522301100000007,
34,28,accepted,0,3.7252902984619141e-06,5.6317939915910417e-06,5.519225596704217e-06,5.6060196798383721e-06,5.6060196798383721e-06,0.0024101858271258249,1.1436251,0.064280299999999999,1.0767206,0.0135546,0.056479099999999997,0.0291182,0.0273609,33.735959900000005,
35,28,rejected,0,3.7252902984619141e-05,5.6317939915910417e-06,5.519225596704217e-06,5.6060196798383721e-06,5.6060196798383721e-06,0.0055588334613477352,1.2720579999999999,0.070952899999999999,1.1981421000000001,0.017776400000000001,0.013766199999999999,0.0137661,0,35.039560500000007,
36,29,accepted,0,1.862645149230957e-05,5.1064703488631475e-06,5.0020659463210245e-06,5.0662132934090421e-06,5.0662132934090421e-06,0.0055588334613477352,0,0,0,0.0171895,0.059584999999999999,0.030901399999999999,0.028683500000000001,35.116335000000007,
37,30,accepted,0,9.3132257461547852e-06,4.9472688410830008e-06,4.8459727059597411e-06,4.9100662248777541e-06,4.9100662248777541e-06,0.00046555342613831079,1.2346976999999999,0.07079740000000001,1.1612874,0.0142367,0.056711900000000003,0.028164499999999999,0.028547300000000001,36.421981300000006,
38,31,accepted,0,4.6566128730773926e-06,4.7331423543441713e-06,4.637409208372117e-06,4.702327856556106e-06,4.702327856556106e-06,0.0012518520583281805,1.2354413,0.068019999999999997,1.1647605000000001,0.012273900000000001,0.061563699999999999,0.030373600000000001,0.031189999999999999,37.731260200000008,
39,32,accepted,0,2.3283064365386963e-06,4.5002965848370636e-06,4.4111658200943276e-06,4.4759504703890212e-06,4.4759504703890212e-06,0.0026443017775637191,1.2229722999999999,0.072479599999999991,1.1472723,0.0140654,0.057350400000000003,0.031519999999999999,0.025830200000000001,39.025648300000007,
40,33,accepted,0,1.1641532182693481e-06,4.4463998810108753e-06,4.3434987553270553e-06,4.3944085239879186e-06,4.3944085239879186e-06,0.0038268626815254089,1.2162286,0.071155299999999991,1.1415447000000001,0.012416,0.055595800000000001,0.028280699999999999,0.0273149,40.309888700000009,
41,33,rejected,0,1.1641532182693481e-05,4.4463998810108753e-06,4.3434987553270553e-06,4.3944085239879186e-06,4.3944085239879186e-06,0.0043162264623082397,1.2149741000000001,0.063722100000000004,1.1483847999999999,0.012463800000000001,0.013684,0.013683900000000001,0,41.551010600000012,
42,34,accepted,0,5.8207660913467407e-06,3.5060809440308846e-06,3.4392734584865992e-06,3.4830407581588574e-06,3.4830407581588574e-06,0.0043162264623082397,0,0,0,0.0136737,0.054498400000000002,0.028781600000000001,0.025716800000000001,41.61918270000001,
43,35,accepted,0,2.9103830456733704e-06,3.3726219261891461e-06,3.3090740108691178e-06,3.3478129688419444e-06,3.3478129688419444e-06,0.00255964963183189,1.1320680999999999,0.063375899999999999,1.064819,0.013568200000000001,0.050959999999999998,0.025012800000000002,0.025947000000000001,42.815779000000013,
44,35,rejected,0,2.9103830456733704e-05,3.3726219261891461e-06,3.3090740108691178e-06,3.3478129688419444e-06,3.3478129688419444e-06,0.0030669928767692949,1.1817097000000001,0.069204099999999991,1.1074355000000002,0.012215,0.014220399999999999,0.014220399999999999,0,44.023924100000016,
45,36,accepted,0,1.4551915228366852e-05,3.1343847493328146e-06,3.072792463022495e-06,3.1122321258201189e-06,3.1122321258201189e-06,0.0030669928767692949,0,0,0,0.0120287,0.051711500000000001,0.0275602,0.024151200000000001,44.087664300000014,
46,37,accepted,0,7.2759576141834259e-06,3.052748542853551e-06,2.9926544815061934e-06,3.0306249268066221e-06,3.0306249268066221e-06,0.00032176387833032647,1.1383573,0.071355100000000005,1.0633311000000001,0.0127063,0.057260800000000001,0.029566599999999998,0.027694199999999999,45.295988700000017,
47,38,accepted,0,3.637978807091713e-06,2.9432585989184355e-06,2.8859789275873177e-06,2.9208223329666024e-06,2.9208223329666024e-06,0.00068975571066464303,1.1491879,0.067449599999999998,1.0775915999999999,0.012713,0.057172500000000001,0.029000700000000001,0.028171700000000001,46.515062100000016,
48,38,rejected,0,3.637978807091713e-05,2.9432585989184355e-06,2.8859789275873177e-06,2.9208223329666024e-06,2.9208223329666024e-06,0.0014975099432206619,1.2011396000000001,0.069589999999999999,1.1279477999999998,0.0149485,0.014877,0.0148769,0,47.746027200000015,
49,39,accepted,0,1.8189894035458565e-05,2.8576452966257278e-06,2.8013538846679291e-06,2.8364499297614922e-06,2.8364499297614922e-06,0.0014975099432206619,0,0,0,0.0123853,0.056985500000000001,0.030615300000000002,0.026370000000000001,47.815398000000016,
50,40,accepted,0,9.0949470177292824e-06,2.7997353556714863e-06,2.7445537626852938e-06,2.7786550467449451e-06,2.7786550467449451e-06,0.00013592868646751305,1.2097412000000001,0.070317899999999989,1.1360448000000001,0.013123900000000001,0.059726899999999999,0.030133199999999999,0.029593499999999998,49.097990000000017,
51,41,accepted,0,4.5474735088646412e-06,2.7094327166402658e-06,2.6564562984208953e-06,2.6885485661017468e-06,2.6885485661017468e-06,0.0003494369439922025,1.2161157,0.072564799999999999,1.1393298999999999,0.012942199999999999,0.059411699999999998,0.0314696,0.027941899999999999,50.386459600000016,
52,42,accepted,0,2.2737367544323206e-06,2.6515904223149276e-06,2.6015352262779036e-06,2.6302539717238803e-06,2.6302539717238803e-06,0.00090983200290737688,1.2178659999999999,0.067608799999999997,1.1472044000000001,0.013649400000000001,0.055851900000000003,0.030122300000000001,0.025729599999999998,51.673826900000016,
53,42,rejected,0,2.2737367544323206e-05,2.6515904223149276e-06,2.6015352262779036e-06,2.6302539717238803e-06,2.6302539717238803e-06,0.0024330451735573464,1.2179061,0.064938400000000007,1.1492741,0.013224400000000001,0.014508200000000001,0.014508099999999999,0,52.919465600000017,
54,43,accepted,0,1.1368683772161603e-05,2.4769677404024279e-06,2.429174474611301e-06,2.4578707461657866e-06,2.4578707461657866e-06,0.0024330451735573464,0,0,0,0.012733700000000001,0.060233799999999997,0.030568700000000001,0.029665,52.992433100000014,
55,44,accepted,0,5.6843418860808015e-06,2.4158243535122076e-06,2.3694207524949815e-06,2.3970822133767751e-06,2.3970822133767751e-06,0.00022161477543178979,1.2281496000000001,0.073475100000000015,1.1512739000000001,0.015062300000000001,0.055076800000000002,0.026982300000000001,0.028094299999999999,54.290721800000014,
56,45,accepted,0,2.8421709430404007e-06,2.3430610206838102e-06,2.299033914198685e-06,2.3249538591286671e-06,2.3249538591286671e-06,0.00058495974653779721,1.2168648,0.074105699999999997,1.1403406999999999,0.013431200000000001,0.0593073,0.0319177,0.027389500000000001,55.580325100000017,
57,45,rejected,0,2.8421709430404007e-05,2.3430610206838102e-06,2.299033914198685e-06,2.3249538591286671e-06,2.3249538591286671e-06,0.0015659908942560871,1.2281419,0.072518399999999997,1.1517968999999999,0.014222800000000001,0.014184,0.014183899999999999,0,56.836873800000021,
58,46,accepted,0,1.4210854715202004e-05,2.2710100468331278e-06,2.2278956210620024e-06,2.2531180150609553e-06,2.2531180150609553e-06,0.0015659908942560871,0,0,0,0.013499799999999999,0.0531306,0.027860300000000001,0.0252702,56.903504200000022,
59,47,accepted,0,7.1054273576010019e-06,2.2288850123835795e-06,2.1867169745462936e-06,2.211361398732291e-06,2.211361398732291e-06,0.00010021431048027659,1.1831293000000001,0.0663025,1.1142652,0.014468099999999999,0.056309400000000003,0.029086299999999999,0.027223000000000001,58.157411000000025,
60,48,accepted,0,3.5527136788005009e-06,2.164062350398104e-06,2.1236494694528955e-06,2.1472518413304033e-06,2.1472518413304033e-06,0.00030944999995830209,1.1807673999999999,0.070111900000000005,1.1083086999999998,0.013628400000000001,0.054323299999999998,0.028699499999999999,0.025623699999999999,59.406130100000027,
61,49,accepted,0,1.7763568394002505e-06,2.1171683224482345e-06,2.0786436287629405e-06,2.1009226632855164e-06,2.1009226632855164e-06,0.00087812796220887587,1.1910752,0.069844600000000007,1.1160649999999999,0.012467799999999999,0.057109100000000003,0.0295541,0.0275549,60.666782200000029,
62,49,rejected,0,1.7763568394002505e-05,2.1171683224482345e-06,2.0786436287629405e-06,2.1009226632855164e-06,2.1009226632855164e-06,0.0021815370946678984,1.2206109000000001,0.070113200000000001,1.1474153999999999,0.014390999999999999,0.0146672,0.0146672,0,61.916451300000027,
63,50,accepted,0,8.8817841970012523e-06,1.9955315352165956e-06,1.9591183915299944e-06,1.9801103411106018e-06,1.9801103411106018e-06,0.0021815370946678984,0,0,0,0.0122741,0.0589516,0.030736300000000001,0.028215199999999999,61.987677000000026,
64,51,accepted,0,4.4408920985006262e-06,1.9508312666546838e-06,1.9154490716307902e-06,1.9360592338011981e-06,1.9360592338011981e-06,0.00014840017766345987,1.2194008999999999,0.074306800000000006,1.1414706000000001,0.0127592,0.061401699999999997,0.029135999999999999,0.032265700000000001,63.281238800000025,
65,52,accepted,0,2.2204460492503131e-06,1.8887966752609433e-06,1.8549809146435932e-06,1.8751216452102248e-06,1.8751216452102248e-06,0.00043198089251459852,1.193452,0.067514299999999999,1.1221534,0.014767000000000001,0.061150200000000002,0.0327876,0.028362600000000002,64.550608000000025,
66,53,accepted,0,1.1102230246251565e-06,1.8651656529881826e-06,1.830624010650441e-06,1.8503767537605462e-06,1.8503767537605462e-06,0.001080580367430362,1.1876724000000001,0.071776599999999996,1.1125956000000001,0.0136312,0.057330600000000002,0.028631799999999999,0.028698700000000001,65.809242200000028,
67,53,rejected,0,1.1102230246251565e-05,1.8651656529881826e-06,1.830624010650441e-06,1.8503767537605462e-06,1.8503767537605462e-06,0.0023351148817113304,1.1704422000000001,0.065995999999999999,1.1008579999999999,0.0130253,0.0141993,0.0141993,0,67.006909000000022,
68,54,accepted,0,5.5511151231257827e-06,1.7054089789414011e-06,1.6760197034798543e-06,1.6946033570200836e-06,1.6946033570200836e-06,0.0023351148817113304,0,0,0,0.0120643,0.059160699999999997,0.0291177,0.030042800000000001,67.07813400000002,
69,55,accepted,0,2.7755575615628914e-06,1.6609354274887297e-06,1.6324886534299671e-06,1.6512198841568115e-06,1.6512198841568115e-06,0.00020484693555036578,1.2046554,0.067773499999999987,1.1335697000000002,0.012485400000000001,0.0553827,0.0288186,0.0265641,68.350657500000025,
70,56,accepted,0,1.3877787807814457e-06,1.6051364786678625e-06,1.5776373049543598e-06,1.5967496004857084e-06,1.5967496004857084e-06,0.00051981724637114571,1.1942276999999999,0.062194799999999995,1.1295819,0.0136607,0.056283800000000002,0.029890900000000001,0.026392800000000001,69.61482970000003,
71,56,rejected,0,1.3877787807814457e-05,1.6051364786678625e-06,1.5776373049543598e-06,1.5967496004857084e-06,1.5967496004857084e-06,0.0011606702562730669,1.1795046,0.063761700000000004,1.1123586000000001,0.012548399999999999,0.0143502,0.0143502,0,70.821232900000027,
72,57,accepted,0,6.9388939039072284e-06,1.5542474723766302e-06,1.5281858533006747e-06,1.5468262233759805e-06,1.5468262233759805e-06,0.0011606702562730669,0,0,0,0.0108988,0.0541243,0.026959500000000001,0.027164799999999999,70.886256000000031,
73,58,accepted,0,3.4694469519536142e-06,1.5231992611978549e-06,1.4977567544864776e-06,1.5165819444425732e-06,1.5165819444425732e-06,8.8649845790686008e-05,1.2004121999999999,0.0740513,1.1238302,0.0140436,0.055858999999999999,0.0289511,0.026907799999999999,72.156570800000026,
74,59,accepted,0,1.7347234759768071e-06,1.4741897666484134e-06,1.4497475151111766e-06,1.4689293696842075e-06,1.4689293696842075e-06,0.00024539174099760092,1.177387,0.064056500000000002,1.1093163000000001,0.015579900000000001,0.053146400000000003,0.026951300000000001,0.026195,73.40268410000003,
75,60,accepted,0,8.6736173798840355e-07,1.42998965539267e-06,1.4055826791203262e-06,1.425009901869705e-06,1.425009901869705e-06,0.00060167655953228909,1.1945235999999999,0.06763920000000001,1.1231348999999999,0.0122845,0.055592599999999999,0.028462299999999999,0.0271302,74.665084800000031,
76,60,rejected,0,8.6736173798840355e-06,1.42998965539267e-06,1.4055826791203262e-06,1.425009901869705e-06,1.425009901869705e-06,0.0013547607311447704,1.1902895,0.066861299999999999,1.1186924,0.018146800000000001,0.014322100000000001,0.014322100000000001,0,75.887843200000034,
77,61,accepted,0,4.3368086899420177e-06,1.3519540324809994e-06,1.3303384107545073e-06,1.3496317517941165e-06,1.3496317517941165e-06,0.0013547607311447704,0,0,0,0.0133356,0.055540399999999997,0.028337000000000001,0.0272033,75.956719200000038,
78,62,accepted,0,2.1684043449710089e-06,1.3186411159578229e-06,1.2976497864975457e-06,1.3170581583928326e-06,1.3170581583928326e-06,0.00013925073039674273,1.1976811000000001,0.069712300000000005,1.1233263,0.011427400000000001,0.057070700000000002,0.0305378,0.026532799999999999,77.222898400000034,
79,63,accepted,0,1.0842021724855044e-06,1.273490059088246e-06,1.2532403343082756e-06,1.2726105638027071e-06,1.2726105638027071e-06,0.00034233771726325602,1.1950556999999999,0.073380700000000007,1.1174518,0.0120147,0.0604465,0.030795800000000002,0.0296505,78.490415300000038,
80,63,rejected,0,1.0842021724855044e-05,1.273490059088246e-06,1.2532403343082756e-06,1.2726105638027071e-06,1.2726105638027071e-06,0.00078757074449216911,1.2091274999999999,0.066726800000000003,1.1387152,0.0148269,0.0172847,0.017284600000000001,0,79.731654400000039,
81,64,accepted,0,5.4210108624275222e-06,1.2416084313215349e-06,1.2221923717705062e-06,1.2416326983459237e-06,1.2416326983459237e-06,0.00078757074449216911,0,0,0,0.013642899999999999,0.057705399999999997,0.0297322,0.0279732,79.803002700000036,
82,65,accepted,0,2.7105054312137611e-06,1.2183827551020404e-06,1.1993799279790465e-06,1.218751810277957e-06,1.218751810277957e-06,6.6741155722445806e-05,1.1880211000000001,0.065451399999999993,1.1192205,0.014756999999999999,0.0608485,0.030607200000000001,0.030241199999999999,81.066629300000031,
83,66,accepted,0,1.3552527156068805e-06,1.1817864865142426e-06,1.1634521041196951e-06,1.1825809981373441e-06,1.1825809981373441e-06,0.00018503787189159504,1.2158902,0.072930899999999993,1.138576,0.014055700000000001,0.055898499999999997,0.027930699999999999,0.027967599999999999,82.352473700000033,
84,67,accepted,0,6.7762635780344027e-07,1.1604090827483257e-06,1.141552269671133e-06,1.1597038185082009e-06,1.1597038185082009e-06,0.00048806045065884191,1.1901613,0.067395099999999999,1.1195455999999999,0.012764899999999999,0.058925699999999998,0.029786900000000002,0.0291387,83.614325600000029,
85,67,rejected,0,6.7762635780344027e-06,1.1604090827483257e-06,1.141552269671133e-06,1.1597038185082009e-06,1.1597038185082009e-06,0.0012527933210822815,1.2170730999999999,0.065433400000000003,1.1480379000000001,0.012613900000000001,0.015657600000000001,0.015657500000000001,0,84.859670200000025,
86,68,accepted,0,3.3881317890172014e-06,1.0886099503682268e-06,1.0722862035387476e-06,1.0906998850104724e-06,1.0906998850104724e-06,0.0012527933210822815,0,0,0,0.0124423,0.054148700000000001,0.029055000000000001,0.0250937,84.926261200000027,
87,69,accepted,0,1.6940658945086007e-06,1.0634624591401761e-06,1.0475569465857106e-06,1.0655623448617561e-06,1.0655623448617561e-06,0.00013982289603095449,1.1580537,0.067442800000000011,1.087175,0.0153256,0.054502099999999998,0.028630800000000001,0.0258712,86.154142600000029,
88,70,accepted,0,8.4703294725430034e-07,1.0361170542695246e-06,1.0204115554194095e-06,1.0374982308483475e-06,1.0374982308483475e-06,0.0003502823275923919,1.1193542999999999,0.068818400000000002,1.0466506,0.012312200000000001,0.0553108,0.0286789,0.026631700000000001,87.341119900000024,
89,70,rejected,0,8.4703294725430034e-06,1.0361170542695246e-06,1.0204115554194095e-06,1.0374982308483475e-06,1.0374982308483475e-06,0.00089557590026623733,1.1630906000000001,0.062094600000000007,1.0978196,0.0137819,0.0130305,0.0130305,0,88.531022900000025,
90,71,accepted,0,4.2351647362715017e-06,1.0024404544680312e-06,9.8772388681516939e-07,1.004991196126783e-06,1.004991196126783e-06,0.00089557590026623733,0,0,0,0.012515399999999999,0.054880100000000001,0.028108299999999999,0.0267716,88.598418400000028,
91,72,accepted,0,2.1175823681357508e-06,9.8438199123928623e-07,9.6996122607081427e-07,9.8684872064187155e-07,9.8684872064187155e-07,7.6542590427947785e-05,1.1850795000000001,0.060887200000000002,1.1194048000000001,0.015704599999999999,0.053077800000000001,0.027322699999999998,0.025755,89.852280300000032,milestone_4.bin
92,73,accepted,0,1.0587911840678754e-06,9.5813291507577689e-07,9.4408946811464899e-07,9.6023031032861297e-07,9.6023031032861297e-07,0.00020572178533002417,1.1633359000000001,0.071264500000000008,1.0886754999999999,0.013331900000000001,0.058788699999999999,0.029431300000000001,0.029357299999999999,91.08773680000003,
93,74,accepted,0,5.2939559203393771e-07,9.5568962355671575e-07,9.4039761302260969e-07,9.5492621303803206e-07,9.5492621303803206e-07,0.0005586567932115941,1.2052978000000001,0.071371099999999993,1.1302672,0.014246999999999999,0.057786900000000002,0.030022299999999998,0.027764500000000001,92.365068500000035,
94,74,rejected,0,5.2939559203393771e-06,9.5568962355671575e-07,9.4039761302260969e-07,9.5492621303803206e-07,9.5492621303803206e-07,0.0013330991271942726,1.2306428,0.074018300000000009,1.1514803000000002,0.016874400000000001,0.0137658,0.013765700000000001,0,93.626351500000041,
95,75,accepted,0,2.6469779601696886e-06,8.8098731074347516e-07,8.6859422910162242e-07,8.8361018610210421e-07,8.8361018610210421e-07,0.0013330991271942726,0,0,0,0.013232900000000001,0.0626829,0.033180399999999999,0.029502500000000001,93.702267300000045,
96,76,accepted,0,1.3234889800848443e-06,8.6108037162524865e-07,8.4898155735715277e-07,8.6344659199353533e-07,8.6344659199353533e-07,0.00014658377534797963,1.2213206999999999,0.068599999999999994,1.1481947000000001,0.0125787,0.060096400000000001,0.030589700000000001,0.029506600000000001,94.99626310000005,
97,77,accepted,0,6.6174449004242214e-07,8.3877855787514635e-07,8.2669094428309094e-07,8.4010979339994658e-07,8.4010979339994658e-07,0.00032112732502267115,1.2320374999999999,0.066824299999999989,1.1625710999999999,0.013351500000000001,0.056646200000000001,0.027981900000000001,0.0286643,96.298298300000056,
