iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
10,8,accepted,0,0.0634714,0.000390625,0.000425222,0.000425222,0.000432047,0.000432047,0,0,0,0.01137,0.0372405,0.0125639,0.0246766,,best_validation_checkpoint_0.bin
11,9,accepted,1,0.0114064,0.000195313,0.000361147,0.000361147,0.000367643,0.000367643,0.442447,0.0308621,0.409841,0.0096419,0.0371268,0.0124411,0.0246857,,best_validation_checkpoint_1.bin
12,10,accepted,1,0.0131923,9.76563e-05,0.00029468,0.00029468,0.000300522,0.000300522,0.432948,0.0289372,0.402294,0.0097837,0.037366,0.0125816,0.0247843,,best_validation_checkpoint_0.bin
13,11,accepted,1,0.0197976,4.88281e-05,0.000237827,0.000237827,0.00024181,0.00024181,0.433632,0.0316266,0.400252,0.0105052,0.0359272,0.012493,0.0234342,,best_validation_checkpoint_1.bin
14,12,accepted,1,0.0274237,2.44141e-05,0.000201191,0.000201191,0.000203901,0.000203901,0.431838,0.0302618,0.399462,0.0110616,0.0371902,0.0124633,0.0247267,,best_validation_checkpoint_0.bin
15,13,accepted,1,0.0291657,1.2207e-05,0.000178229,0.000178229,0.000178788,0.000178788,0.434415,0.0305344,0.402235,0.0107379,0.0371065,0.0125255,0.0245809,,best_validation_checkpoint_1.bin
16,14,accepted,1,0.0367716,6.10352e-06,0.00013179,0.00013179,0.000133055,0.000133055,0.443277,0.0294059,0.411747,0.0104396,0.0371989,0.012383,0.0248159,,best_validation_checkpoint_0.bin
17,15,accepted,1,0.0380697,3.05176e-06,0.000115749,0.000115749,0.000115357,0.000115357,0.428802,0.0302592,0.396771,0.0106299,0.0368742,0.0124129,0.0244612,,best_validation_checkpoint_1.bin
18,16,accepted,1,0.0393292,1.52588e-06,8.76621e-05,8.76621e-05,8.83345e-05,8.83345e-05,0.446479,0.0303857,0.414006,0.0106675,0.0368425,0.0122895,0.0245528,checkpoint_18.bin,best_validation_checkpoint_0.bin
19,16,rejected,1,0.028856,1.52588e-05,8.76621e-05,8.76621e-05,8.83345e-05,8.83345e-05,0.442346,0.0296506,0.410969,0.0104894,0.0122118,0.0122116,0,,
20,17,accepted,0,0.028856,7.62939e-06,1.64377e-05,1.64377e-05,1.67814e-05,1.67814e-05,0,0,0,0.0105972,0.036561,0.0122737,0.0242872,,best_validation_checkpoint_1.bin
21,18,accepted,1,0.00302944,3.8147e-06,1.49458e-05,1.49458e-05,1.52902e-05,1.52902e-05,0.434036,0.0301934,0.402115,0.0107822,0.0365435,0.0121851,0.0243583,,best_validation_checkpoint_0.bin
22,18,rejected,1,0.00484287,3.8147e-05,1.49458e-05,1.49458e-05,1.52902e-05,1.52902e-05,0.446351,0.0306616,0.413961,0.0108442,0.0122149,0.0122147,0,,
23,19,accepted,0,0.00484287,1.90735e-05,1.30401e-05,1.30401e-05,1.33404e-05,1.33404e-05,0,0,0,0.0112755,0.0365598,0.012091,0.0244686,,best_validation_checkpoint_1.bin
24,20,accepted,1,0.000306424,9.53674e-06,1.22478e-05,1.22478e-05,1.25392e-05,1.25392e-05,0.453456,0.0315079,0.42035,0.01073,0.0361678,0.0121114,0.0240564,,best_validation_checkpoint_0.bin
25,21,accepted,1,0.000971019,4.76837e-06,1.11972e-05,1.11972e-05,1.14729e-05,1.14729e-05,0.451473,0.0294796,0.419849,0.0112705,0.0339821,0.0120627,0.0219193,,best_validation_checkpoint_1.bin
26,22,accepted,1,0.00311952,2.38419e-06,1.09578e-05,1.09578e-05,1.12036e-05,1.12036e-05,0.434688,0.029244,0.403744,0.0120639,0.0363496,0.012143,0.0242066,,best_validation_checkpoint_0.bin
27,22,rejected,1,0.00853372,2.38419e-05,1.09578e-05,1.09578e-05,1.12036e-05,1.12036e-05,0.433227,0.0298195,0.401742,0.0106807,0.012193,0.0121929,0,,
28,23,accepted,0,0.00853372,1.19209e-05,8.85221e-06,8.85221e-06,9.13093e-06,9.13093e-06,0,0,0,0.0095866,0.0362996,0.0121541,0.0241455,checkpoint_28.bin,best_validation_checkpoint_1.bin
29,24,accepted,1,0.000474386,5.96046e-06,8.29518e-06,8.29518e-06,8.57143e-06,8.57143e-06,0.431607,0.0316989,0.398053,0.0104449,0.0363218,0.0120584,0.0242633,,best_validation_checkpoint_0.bin
30,25,accepted,1,0.00132088,2.98023e-06,7.71945e-06,7.71945e-06,7.99104e-06,7.99104e-06,0.436096,0.0297905,0.404592,0.0106347,0.0345457,0.0121185,0.022427,,best_validation_checkpoint_1.bin
31,25,rejected,1,0.00349294,2.98023e-05,7.71945e-06,7.71945e-06,7.99104e-06,7.99104e-06,0.462739,0.029648,0.431334,0.0115034,0.012058,0.0120579,0,,
32,26,accepted,0,0.00349294,1.49012e-05,7.10707e-06,7.10707e-06,7.38227e-06,7.38227e-06,0,0,0,0.011355,0.0355096,0.0122138,0.0232957,,best_validation_checkpoint_0.bin
33,27,accepted,1,0.000229593,7.45058e-06,6.77536e-06,6.77536e-06,7.04924e-06,7.04924e-06,0.457388,0.032745,0.42301,0.0112679,0.0360198,0.0121142,0.0239055,,best_validation_checkpoint_1.bin
34,28,accepted,1,0.000641796,3.72529e-06,6.3108e-06,6.3108e-06,6.58431e-06,6.58431e-06,0.450045,0.0297744,0.418542,0.0101496,0.0363608,0.0122324,0.0241282,,best_validation_checkpoint_0.bin
35,29,accepted,1,0.00192213,1.86265e-06,6.18982e-06,6.18982e-06,6.47323e-06,6.47323e-06,0.450085,0.0289417,0.419307,0.0117036,0.0360167,0.0121035,0.0239131,,best_validation_checkpoint_1.bin
36,29,rejected,1,0.00500278,1.86265e-05,6.18982e-06,6.18982e-06,6.47323e-06,6.47323e-06,0.453579,0.0294535,0.422233,0.015077,0.0131081,0.0131079,0,,
37,30,accepted,0,0.00500278,9.31323e-06,5.18196e-06,5.18196e-06,5.43613e-06,5.43613e-06,0,0,0,0.0134272,0.0361469,0.0128619,0.0232849,,best_validation_checkpoint_0.bin
38,31,accepted,1,0.000443691,4.65661e-06,4.91657e-06,4.91657e-06,5.16807e-06,5.16807e-06,0.470149,0.031715,0.436726,0.0115827,0.0361657,0.0121681,0.0239976,,best_validation_checkpoint_1.bin
39,32,accepted,1,0.00110808,2.32831e-06,4.6385e-06,4.6385e-06,4.89035e-06,4.89035e-06,0.460547,0.0306539,0.428006,0.0118729,0.0386584,0.0137965,0.0248617,,best_validation_checkpoint_0.bin
40,32,rejected,1,0.0028422,2.32831e-05,4.6385e-06,4.6385e-06,4.89035e-06,4.89035e-06,0.47043,0.0302482,0.438515,0.0117525,0.012054,0.0120539,0,,
41,33,accepted,0,0.0028422,1.16415e-05,4.33271e-06,4.33271e-06,4.56598e-06,4.56598e-06,0,0,0,0.0102754,0.0339009,0.0122016,0.0216993,,best_validation_checkpoint_1.bin
42,34,accepted,1,0.000231114,5.82077e-06,4.17196e-06,4.17196e-06,4.40224e-06,4.40224e-06,0.451502,0.033217,0.416609,0.0124095,0.036755,0.0128102,0.0239447,,best_validation_checkpoint_0.bin
43,35,accepted,1,0.000633843,2.91038e-06,3.94233e-06,3.94233e-06,4.1698e-06,4.1698e-06,0.462177,0.0305382,0.430026,0.0115111,0.0356489,0.0120596,0.0235893,,best_validation_checkpoint_1.bin
44,36,accepted,1,0.00170288,1.45519e-06,3.83062e-06,3.83062e-06,4.05839e-06,4.05839e-06,0.460054,0.0290455,0.429262,0.0103803,0.0361995,0.0120801,0.0241193,,best_validation_checkpoint_0.bin
45,36,rejected,1,0.00398083,1.45519e-05,3.83062e-06,3.83062e-06,4.05839e-06,4.05839e-06,0.453359,0.0291986,0.422584,0.0111918,0.0121181,0.0121179,0,,
46,37,accepted,0,0.00398083,7.27596e-06,3.35606e-06,3.35606e-06,3.558e-06,3.558e-06,0,0,0,0.0104391,0.0358966,0.0120155,0.023881,,best_validation_checkpoint_1.bin
47,38,accepted,1,0.000420773,3.63798e-06,3.21465e-06,3.21465e-06,3.41336e-06,3.41336e-06,0.435381,0.0299664,0.403814,0.011296,0.0361646,0.0120997,0.0240648,,best_validation_checkpoint_0.bin
48,39,accepted,1,0.00108279,1.81899e-06,3.0477e-06,3.0477e-06,3.24339e-06,3.24339e-06,0.44457,0.030888,0.412007,0.0108055,0.0360532,0.0120374,0.0240157,,best_validation_checkpoint_1.bin
49,39,rejected,1,0.00241066,1.81899e-05,3.0477e-06,3.0477e-06,3.24339e-06,3.24339e-06,0.44671,0.0297954,0.415272,0.0107768,0.0121513,0.012151,0,,
50,40,accepted,0,0.00241066,9.09495e-06,2.88602e-06,2.88602e-06,3.06949e-06,3.06949e-06,0,0,0,0.0112332,0.0362598,0.0123269,0.0239329,,best_validation_checkpoint_0.bin
51,41,accepted,1,0.000189422,4.54747e-06,2.79382e-06,2.79382e-06,2.97481e-06,2.97481e-06,0.443423,0.0306988,0.410972,0.0111197,0.0360403,0.0120607,0.0239796,,best_validation_checkpoint_1.bin
52,42,accepted,1,0.000542368,2.27374e-06,2.6545e-06,2.6545e-06,2.83202e-06,2.83202e-06,0.437959,0.0292783,0.406999,0.0119987,0.0358593,0.0120106,0.0238485,,best_validation_checkpoint_0.bin
53,43,accepted,1,0.00127381,1.13687e-06,2.52599e-06,2.52599e-06,2.69848e-06,2.69848e-06,0.431148,0.0291456,0.400334,0.0111312,0.036612,0.0120174,0.0245944,,best_validation_checkpoint_1.bin
54,43,rejected,1,0.00240336,1.13687e-05,2.52599e-06,2.52599e-06,2.69848e-06,2.69848e-06,0.441344,0.0299451,0.4094,0.0111364,0.0121763,0.0121761,0,,
55,44,accepted,0,0.00240336,5.68434e-06,2.31011e-06,2.31011e-06,2.46723e-06,2.46723e-06,0,0,0,0.0109021,0.0360746,0.0121987,0.0238758,,best_validation_checkpoint_0.bin
56,45,accepted,1,0.000176971,2.84217e-06,2.22177e-06,2.22177e-06,2.3756e-06,2.3756e-06,0.442056,0.0304716,0.410013,0.0105201,0.0363385,0.0121867,0.0241518,,best_validation_checkpoint_1.bin
57,46,accepted,1,0.000477057,1.42109e-06,2.0898e-06,2.0898e-06,2.2369e-06,2.2369e-06,0.427442,0.0304067,0.395047,0.0105589,0.0358637,0.0120329,0.0238306,,best_validation_checkpoint_0.bin
58,47,accepted,1,0.000723232,7.10543e-07,1.95889e-06,1.95889e-06,2.08907e-06,2.08907e-06,0.439479,0.0293831,0.408396,0.0110299,0.0356915,0.0119292,0.0237622,,best_validation_checkpoint_1.bin
59,47,rejected,1,0.00134595,7.10543e-06,1.95889e-06,1.95889e-06,2.08907e-06,2.08907e-06,0.443442,0.0305185,0.411302,0.0109052,0.0119892,0.0119889,0,,
60,48,accepted,0,0.00134595,3.55271e-06,1.78254e-06,1.78254e-06,1.90582e-06,1.90582e-06,0,0,0,0.0109787,0.0372049,0.0133785,0.0238264,,best_validation_checkpoint_0.bin
61,49,accepted,1,9.49956e-05,1.77636e-06,1.7065e-06,1.7065e-06,1.82427e-06,1.82427e-06,0.444532,0.0286618,0.414018,0.0112457,0.0361492,0.0119936,0.0241555,,best_validation_checkpoint_1.bin
62,50,accepted,1,0.000299706,8.88178e-07,1.6134e-06,1.6134e-06,1.71956e-06,1.71956e-06,0.44333,0.0298618,0.411749,0.0107005,0.0358282,0.0120183,0.0238098,,best_validation_checkpoint_0.bin
63,50,rejected,1,0.0012806,8.88178e-06,1.6134e-06,1.6134e-06,1.71956e-06,1.71956e-06,0.460067,0.0313825,0.427066,0.0119556,0.0138375,0.0138374,0,,
64,51,accepted,0,0.0012806,4.44089e-06,1.54603e-06,1.54603e-06,1.65108e-06,1.65108e-06,0,0,0,0.0106712,0.0359246,0.0120583,0.0238661,,best_validation_checkpoint_1.bin
65,52,accepted,1,6.32792e-05,2.22045e-06,1.50012e-06,1.50012e-06,1.60117e-06,1.60117e-06,0.475486,0.0310947,0.442504,0.0102327,0.0365599,0.012704,0.0238557,,best_validation_checkpoint_0.bin
66,53,accepted,1,0.000231891,1.11022e-06,1.43276e-06,1.43276e-06,1.52579e-06,1.52579e-06,0.458978,0.0301957,0.426992,0.0126667,0.0365853,0.0128125,0.0237727,,best_validation_checkpoint_1.bin
67,53,rejected,1,0.000847916,1.11022e-05,1.43276e-06,1.43276e-06,1.52579e-06,1.52579e-06,0.452397,0.0333244,0.417349,0.0124261,0.012031,0.0120308,0,,
68,54,accepted,0,0.000847916,5.55112e-06,1.40045e-06,1.40045e-06,1.49388e-06,1.49388e-06,0,0,0,0.0110121,0.0371802,0.012887,0.024293,,best_validation_checkpoint_0.bin
69,55,accepted,1,3.76773e-05,2.77556e-06,1.37029e-06,1.37029e-06,1.46098e-06,1.46098e-06,0.452294,0.0312826,0.419266,0.0131684,0.0356748,0.0120393,0.0236355,,best_validation_checkpoint_1.bin
70,56,accepted,1,0.000142404,1.38778e-06,1.32028e-06,1.32028e-06,1.40545e-06,1.40545e-06,0.444905,0.029606,0.413584,0.0121149,0.0365905,0.011945,0.0246455,,best_validation_checkpoint_0.bin
71,57,accepted,1,0.000511041,6.93889e-07,1.28084e-06,1.28084e-06,1.35544e-06,1.35544e-06,0.46188,0.0302798,0.429929,0.011143,0.035705,0.0119717,0.0237332,,best_validation_checkpoint_1.bin
72,57,rejected,1,0.00164006,6.93889e-06,1.28084e-06,1.28084e-06,1.35544e-06,1.35544e-06,0.46046,0.0299446,0.428667,0.0135848,0.0136732,0.0136729,0,,
73,58,accepted,0,0.00164006,3.46945e-06,1.20321e-06,1.20321e-06,1.28119e-06,1.28119e-06,0,0,0,0.0110498,0.0361144,0.0124143,0.0237001,,best_validation_checkpoint_0.bin
74,59,accepted,1,6.70144e-05,1.73472e-06,1.17063e-06,1.17063e-06,1.24516e-06,1.24516e-06,0.467029,0.0305044,0.434816,0.011515,0.0360346,0.0129855,0.023049,,best_validation_checkpoint_1.bin
75,60,accepted,1,0.000256504,8.67362e-07,1.12631e-06,1.12631e-06,1.19403e-06,1.19403e-06,0.448083,0.0295109,0.416847,0.0118006,0.0355956,0.011943,0.0236524,,best_validation_checkpoint_0.bin
76,60,rejected,1,0.000851889,8.67362e-06,1.12631e-06,1.12631e-06,1.19403e-06,1.19403e-06,0.44562,0.0297085,0.41424,0.012427,0.0118485,0.0118483,0,,
77,61,accepted,0,0.000851889,4.33681e-06,1.09732e-06,1.09732e-06,1.16727e-06,1.16727e-06,0,0,0,0.0112491,0.0363704,0.011937,0.0244334,,best_validation_checkpoint_1.bin
78,62,accepted,1,3.27198e-05,2.1684e-06,1.07521e-06,1.07521e-06,1.14307e-06,1.14307e-06,0.447222,0.0300597,0.415241,0.0111136,0.0356627,0.0120064,0.0236558,,best_validation_checkpoint_0.bin
79,63,accepted,1,0.000131261,1.0842e-06,1.03902e-06,1.03902e-06,1.10257e-06,1.10257e-06,0.437229,0.0299961,0.405504,0.0115514,0.0355524,0.0119113,0.0236409,,best_validation_checkpoint_1.bin
80,64,accepted,1,0.000453751,5.42101e-07,1.01542e-06,1.01542e-06,1.07057e-06,1.07057e-06,0.438896,0.030859,0.40598,0.0113902,0.0354292,0.0118995,0.0235296,,best_validation_checkpoint_0.bin
81,64,rejected,1,0.00138089,5.42101e-06,1.01542e-06,1.01542e-06,1.07057e-06,1.07057e-06,0.43766,0.029974,0.405956,0.0148827,0.0124968,0.0124966,0,,
82,65,accepted,0,0.00138089,2.71051e-06,9.50565e-07,9.50565e-07,1.01061e-06,1.01061e-06,0,0,0,0.0107533,0.0356281,0.0119409,0.0236871,,best_validation_checkpoint_1.bin
83,66,accepted,1,4.6054e-05,1.35525e-06,9.26108e-07,9.26108e-07,9.83742e-07,9.83742e-07,0.449606,0.0310522,0.416887,0.0115334,0.0366019,0.0118911,0.0247107,checkpoint_83.bin,best_validation_checkpoint_0.bin
84,67,accepted,1,0.00020635,6.77626e-07,8.9291e-07,8.9291e-07,9.45657e-07,9.45657e-07,0.451878,0.0296283,0.420472,0.0115802,0.0364555,0.0124605,0.023995,,best_validation_checkpoint_1.bin
85,67,rejected,1,0.000676145,6.77626e-06,8.9291e-07,8.9291e-07,9.45657e-07,9.45657e-07,0.455247,0.0291312,0.424362,0.0112355,0.0119244,0.0119241,0,,
86,68,accepted,0,0.000676145,3.38813e-06,8.70715e-07,8.70715e-07,9.26107e-07,9.26107e-07,0,0,0,0.0108199,0.0358833,0.0123659,0.0235172,,best_validation_checkpoint_0.bin
87,69,accepted,1,2.39152e-05,1.69407e-06,8.53972e-07,8.53972e-07,9.08049e-07,9.08049e-07,0.46404,0.032423,0.429633,0.011013,0.0359657,0.0121458,0.0238199,,best_validation_checkpoint_1.bin
88,70,accepted,1,0.000104936,8.47033e-07,8.26397e-07,8.26397e-07,8.77614e-07,8.77614e-07,0.436641,0.0326877,0.402201,0.0114201,0.0354523,0.0119493,0.0235029,,best_validation_checkpoint_0.bin
89,71,accepted,1,0.000359957,4.23516e-07,8.05499e-07,8.05499e-07,8.50977e-07,8.50977e-07,0.443447,0.0318482,0.409812,0.010873,0.0358027,0.0118219,0.0239806,,best_validation_checkpoint_1.bin
90,71,rejected,1,0.00108728,4.23516e-06,8.05499e-07,8.05499e-07,8.50977e-07,8.50977e-07,0.443824,0.0298484,0.411963,0.0107175,0.0117552,0.0117552,0,,
91,72,accepted,0,0.00108728,2.11758e-06,7.59392e-07,7.59392e-07,8.09332e-07,8.09332e-07,0,0,0,0.0122055,0.0366798,0.0132142,0.0234655,,best_validation_checkpoint_0.bin
92,73,accepted,1,3.98965e-05,1.05879e-06,7.40722e-07,7.40722e-07,7.89181e-07,7.89181e-07,0.44303,0.0305136,0.410918,0.0114968,0.0353712,0.0119121,0.023459,,best_validation_checkpoint_1.bin
93,74,accepted,1,0.000175679,5.29396e-07,7.14316e-07,7.14316e-07,7.59662e-07,7.59662e-07,0.456382,0.0294355,0.42526,0.011512,0.0352823,0.0118275,0.0234546,,best_validation_checkpoint_0.bin
94,74,rejected,1,0.000558387,5.29396e-06,7.14316e-07,7.14316e-07,7.59662e-07,7.59662e-07,0.471139,0.0306275,0.438846,0.0108925,0.0118352,0.0118351,0,,
95,75,accepted,0,0.000558387,2.64698e-06,6.98653e-07,6.98653e-07,7.46146e-07,7.46146e-07,0,0,0,0.0118939,0.0357259,0.0118821,0.0238437,,best_validation_checkpoint_1.bin
96,76,accepted,1,2.20278e-05,1.32349e-06,6.85873e-07,6.85873e-07,7.32612e-07,7.32612e-07,0.473386,0.0305833,0.441015,0.012144,0.0353965,0.0119412,0.0234552,,best_validation_checkpoint_0.bin
97,77,accepted,1,9.11969e-05,6.61744e-07,6.64461e-07,6.64461e-07,7.09459e-07,7.09459e-07,0.437794,0.0290751,0.407115,0.0112455,0.0352871,0.011815,0.023472,,best_validation_checkpoint_1.bin
98,78,accepted,1,0.000300904,3.30872e-07,6.44529e-07,6.44529e-07,6.8594e-07,6.8594e-07,0.449713,0.0295553,0.418356,0.011995,0.0367198,0.0132538,0.023466,,best_validation_checkpoint_0.bin
99,78,rejected,1,0.000874715,3.30872e-06,6.44529e-07,6.44529e-07,6.8594e-07,6.8594e-07,0.451103,0.0293288,0.419949,0.0111533,0.0120161,0.0120159,0,,
100,79,accepted,0,0.000874715,1.65436e-06,6.13768e-07,6.13768e-07,6.5832e-07,6.5832e-07,0,0,0,0.0114751,0.0367934,0.0133512,0.023442,,best_validation_checkpoint_1.bin
101,80,accepted,1,3.40737e-05,8.27181e-07,5.99399e-07,5.99399e-07,6.43103e-07,6.43103e-07,0.463676,0.0311102,0.430888,0.0112491,0.035339,0.0119561,0.0233828,,best_validation_checkpoint_0.bin
102,81,accepted,1,0.000140317,4.1359e-07,5.78191e-07,5.78191e-07,6.20016e-07,6.20016e-07,0.440081,0.0301551,0.408286,0.0126811,0.0350473,0.0117847,0.0232625,,best_validation_checkpoint_1.bin
103,81,rejected,1,0.000425563,4.1359e-06,5.78191e-07,5.78191e-07,6.20016e-07,6.20016e-07,0.449394,0.02936,0.41837,0.0114475,0.0119279,0.0119276,0,,
104,82,accepted,0,0.000425563,2.06795e-06,5.67308e-07,5.67308e-07,6.10546e-07,6.10546e-07,0,0,0,0.0117863,0.0356606,0.0118664,0.0237942,,best_validation_checkpoint_0.bin
105,83,accepted,1,1.52412e-05,1.03398e-06,5.57485e-07,5.57485e-07,6.00304e-07,6.00304e-07,0.444638,0.0293417,0.413566,0.0119589,0.039284,0.0157266,0.0235574,,best_validation_checkpoint_1.bin
106,84,accepted,1,6.75478e-05,5.16988e-07,5.40838e-07,5.40838e-07,5.8259e-07,5.8259e-07,0.436868,0.0299136,0.405145,0.0112123,0.0351598,0.0117648,0.0233949,,best_validation_checkpoint_0.bin
107,85,accepted,1,0.000222733,2.58494e-07,5.2594e-07,5.2594e-07,5.65309e-07,5.65309e-07,0.43971,0.0292395,0.408769,0.0117109,0.0356519,0.0117877,0.0238642,,best_validation_checkpoint_1.bin
108,85,rejected,1,0.000676334,2.58494e-06,5.2594e-07,5.2594e-07,5.65309e-07,5.65309e-07,0.46626,0.0315067,0.432975,0.0114499,0.0119396,0.0119396,0,,
109,86,accepted,0,0.000676334,1.29247e-06,5.01791e-07,5.01791e-07,5.43356e-07,5.43356e-07,0,0,0,0.0111278,0.0370902,0.0140386,0.0230515,,best_validation_checkpoint_0.bin
110,87,accepted,1,2.36114e-05,6.46235e-07,4.90649e-07,4.90649e-07,5.31644e-07,5.31644e-07,0.443519,0.0297042,0.411861,0.0111527,0.0359868,0.0123957,0.0235911,,best_validation_checkpoint_1.bin
111,88,accepted,1,0.000116922,3.23117e-07,4.75486e-07,4.75486e-07,5.15047e-07,5.15047e-07,0.448798,0.0290711,0.417935,0.0111903,0.0351763,0.0117811,0.0233951,,best_validation_checkpoint_0.bin
112,88,rejected,1,0.000397888,3.23117e-06,4.75486e-07,4.75486e-07,5.15047e-07,5.15047e-07,0.435314,0.0295153,0.404211,0.0111468,0.0117457,0.0117457,0,,
113,89,accepted,0,0.000397888,1.61559e-06,4.65352e-07,4.65352e-07,5.06075e-07,5.06075e-07,0,0,0,0.0118418,0.0377046,0.0143647,0.0233398,,best_validation_checkpoint_1.bin
114,90,accepted,1,1.38014e-05,8.07794e-07,4.57628e-07,4.57628e-07,4.98027e-07,4.98027e-07,0.456559,0.0298338,0.425077,0.0116029,0.0351784,0.0118651,0.0233132,,best_validation_checkpoint_0.bin
115,91,accepted,1,6.87003e-05,4.03897e-07,4.45217e-07,4.45217e-07,4.84696e-07,4.84696e-07,0.451675,0.0304833,0.419389,0.0113237,0.0350644,0.0117521,0.0233121,,best_validation_checkpoint_1.bin
116,92,accepted,1,0.000248824,2.01948e-07,4.4369e-07,4.4369e-07,4.80936e-07,4.80936e-07,0.440184,0.0304958,0.407983,0.0108828,0.0349993,0.0117965,0.0232027,,best_validation_checkpoint_0.bin
117,92,rejected,1,0.000838028,2.01948e-06,4.4369e-07,4.4369e-07,4.80936e-07,4.80936e-07,0.461159,0.0290232,0.430537,0.0117148,0.0120981,0.0120979,0,,
118,93,accepted,0,0.000838028,1.00974e-06,4.1297e-07,4.1297e-07,4.52374e-07,4.52374e-07,0,0,0,0.0121229,0.0354083,0.0119751,0.0234331,,best_validation_checkpoint_1.bin
119,94,accepted,1,3.00256e-05,5.04871e-07,4.04263e-07,4.04263e-07,4.43087e-07,4.43087e-07,0.444959,0.031359,0.41178,0.0104695,0.0355447,0.0119072,0.0236374,,best_validation_checkpoint_0.bin
120,95,accepted,1,0.000153433,2.52435e-07,3.9586e-07,3.9586e-07,4.33199e-07,4.33199e-07,0.433092,0.0312384,0.400168,0.0114575,0.0351388,0.0117968,0.0233419,,best_validation_checkpoint_1.bin
121,95,rejected,1,0.000542555,2.52435e-06,3.9586e-07,3.9586e-07,4.33199e-07,4.33199e-07,0.433822,0.0293525,0.402783,0.0110726,0.0117321,0.0117319,0,,
122,96,accepted,0,0.000542555,1.26218e-06,3.83318e-07,3.83318e-07,4.21877e-07,4.21877e-07,0,0,0,0.0111428,0.0364478,0.0127521,0.0236956,,best_validation_checkpoint_0.bin
123,97,accepted,1,1.8174e-05,6.31089e-07,3.771e-07,3.771e-07,4.15293e-07,4.15293e-07,0.443221,0.0291368,0.412491,0.0111971,0.0351628,0.0118294,0.0233332,,best_validation_checkpoint_1.bin
124,98,accepted,1,9.3759e-05,3.15544e-07,3.68257e-07,3.68257e-07,4.05462e-07,4.05462e-07,0.438157,0.0292885,0.407091,0.0116985,0.0351124,0.0117293,0.0233831,,best_validation_checkpoint_0.bin
125,98,rejected,1,0.000344054,3.15544e-06,3.68257e-07,3.68257e-07,4.05462e-07,4.05462e-07,0.429085,0.0301613,0.39715,0.0116277,0.0117875,0.0117873,0,,
126,99,accepted,0,0.000344054,1.57772e-06,3.62585e-07,3.62585e-07,4.00456e-07,4.00456e-07,0,0,0,0.0118745,0.0364214,0.0129725,0.0234489,,best_validation_checkpoint_1.bin
127,100,accepted,1,1.10243e-05,7.88861e-07,3.58058e-07,3.58058e-07,3.95678e-07,3.95678e-07,0.453756,0.0293705,0.422651,0.0114713,0.0382978,0.0132165,0.0250813,,best_validation_checkpoint_0.bin
128,101,accepted,1,5.68937e-05,3.9443e-07,3.50509e-07,3.50509e-07,3.87454e-07,3.87454e-07,0.47429,0.0335907,0.438939,0.0116017,0.0381742,0.0141904,0.0239838,,best_validation_checkpoint_1.bin
