iteration,accepted_updates,status,validation_failures,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,mean_objective_gradient_norm,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,cumulative_phase_seconds,checkpoint
23,19,accepted,0,1.9073486328125e-05,1.739069499802997e-05,1.4168377355613193e-05,1.4269039942040245e-05,1.4269039942040245e-05,0.001758514659643664,0.92325659999999998,0.053235900000000003,0.86689330000000009,0.011347299999999999,0.046024299999999997,0.023157899999999999,0.022866399999999999,18.708417799999999,
24,20,accepted,0,9.5367431640625e-06,1.6113023087272687e-05,1.3138736384210679e-05,1.3263032380058112e-05,1.3263032380058112e-05,0.0044042208563781979,0.93288919999999997,0.052470999999999997,0.87801980000000002,0.011548900000000001,0.048653700000000001,0.023422800000000001,0.025230800000000001,19.701509599999998,
25,20,rejected,0,9.5367431640625e-05,1.6113023087272687e-05,1.3138736384210679e-05,1.3263032380058112e-05,1.3263032380058112e-05,0.012368729220142783,0.91672050000000005,0.054070300000000002,0.85963579999999995,0.011126199999999999,0.014685500000000001,0.014685399999999999,0,20.644041799999997,
26,21,accepted,0,4.76837158203125e-05,1.4038229244256856e-05,1.1628789096285365e-05,1.1724992508546652e-05,1.1724992508546652e-05,0.012368729220142783,0,0,0,0.010070600000000001,0.046610499999999999,0.022981999999999999,0.023628400000000001,20.700722899999995,
27,22,accepted,0,2.384185791015625e-05,1.3233544363744711e-05,1.1005963492941435e-05,1.110470267668365e-05,1.110470267668365e-05,0.0004452924680056688,0.95819670000000001,0.0529677,0.90229769999999987,0.010102699999999999,0.048016299999999998,0.0252765,0.022739599999999999,21.717038599999995,
28,23,accepted,0,1.1920928955078125e-05,1.228863380473707e-05,1.027795619917013e-05,1.0376029579284214e-05,1.0376029579284214e-05,0.0015777192695260087,0.96801990000000004,0.0535459,0.91140820000000011,0.011329499999999999,0.053077399999999997,0.028923899999999999,0.024153299999999999,22.749465399999995,
29,23,rejected,0,0.00011920928955078125,1.228863380473707e-05,1.027795619917013e-05,1.0376029579284214e-05,1.0376029579284214e-05,0.0051139503850378219,0.93758739999999996,0.054594200000000002,0.88051420000000002,0.011243599999999999,0.0155446,0.015544499999999999,0,23.713840999999995,
30,24,accepted,0,5.9604644775390625e-05,1.1703795980179306e-05,9.824159487123904e-06,9.9227544357083221e-06,9.9227544357083221e-06,0.0051139503850378219,0,0,0,0.0108571,0.0479406,0.023050000000000001,0.024890499999999999,23.772638699999995,milestone_3.bin
31,25,accepted,0,2.9802322387695312e-05,1.1274422513368194e-05,9.4888147522042694e-06,9.5872266572050234e-06,9.5872266572050234e-06,0.00011904383573290471,0.92889670000000002,0.055334900000000006,0.87042359999999996,0.010735099999999999,0.046094099999999999,0.023385599999999999,0.022708300000000001,24.758364599999993,
32,26,accepted,0,1.4901161193847656e-05,1.0624813088304477e-05,8.9885826409062731e-06,9.0834913930705612e-06,9.0834913930705612e-06,0.00066364816832647415,0.9375407,0.054116600000000001,0.8802890000000001,0.011215299999999999,0.046977100000000001,0.024577700000000001,0.0223993,25.754097699999992,
33,27,accepted,0,7.4505805969238281e-06,1.0126620370658159e-05,8.6114795768809736e-06,8.6952089320681548e-06,8.6952089320681548e-06,0.0023449560008769786,0.94858529999999996,0.053278599999999995,0.8921169000000001,0.010575599999999999,0.050080600000000003,0.026996099999999999,0.023084500000000001,26.76333919999999,
34,27,rejected,0,7.4505805969238281e-05,1.0126620370658159e-05,8.6114795768809736e-06,8.6952089320681548e-06,8.6952089320681548e-06,0.0067714875598772241,0.98292829999999998,0.054643600000000001,0.92530460000000003,0.0118931,0.0122779,0.0122779,0,27.77043849999999,
35,28,accepted,0,3.7252902984619141e-05,9.2811433381383555e-06,7.9406614319887801e-06,8.033875892415305e-06,8.033875892415305e-06,0.0067714875598772241,0,0,0,0.0116706,0.0562789,0.0280545,0.028224200000000001,27.838387999999991,
36,29,accepted,0,1.862645149230957e-05,8.9304738071017539e-06,7.6616659010471566e-06,7.7530395382909492e-06,7.7530395382909492e-06,0.00012012219175373295,0.98936570000000001,0.053505000000000004,0.93317749999999999,0.0107677,0.059989099999999997,0.030144600000000001,0.029844300000000001,28.89851049999999,
37,30,accepted,0,9.3132257461547852e-06,8.4374369872567394e-06,7.2681294142483205e-06,7.3536126397434196e-06,7.3536126397434196e-06,0.00074154327464751653,0.97613220000000001,0.056117300000000002,0.91744360000000003,0.0107609,0.055540100000000002,0.029342699999999999,0.026197399999999999,29.940943699999991,
38,31,accepted,0,4.6566128730773926e-06,8.1988142223215459e-06,7.0399829277250686e-06,7.1147066625412063e-06,7.1147066625412063e-06,0.0024955659018311041,0.92261070000000001,0.053407400000000001,0.86673169999999999,0.0108507,0.054963999999999999,0.024453200000000001,0.030510599999999999,30.929369099999992,
39,31,rejected,0,4.6566128730773926e-05,8.1988142223215459e-06,7.0399829277250686e-06,7.1147066625412063e-06,7.1147066625412063e-06,0.0065271019166287343,1.1314573999999999,0.068627700000000014,1.0599552999999999,0.01191,0.0173554,0.0173554,0,32.09009189999999,
40,32,accepted,0,2.3283064365386963e-05,7.3617314837534503e-06,6.4128443534851399e-06,6.4924993000808913e-06,6.4924993000808913e-06,0.0065271019166287343,0,0,0,0.011730600000000001,0.052712599999999998,0.028326500000000001,0.024386000000000001,32.15453509999999,
41,33,accepted,0,1.1641532182693481e-05,7.090244670585503e-06,6.188498517995421e-06,6.2635350306636627e-06,6.2635350306636627e-06,0.00018652726157649232,0.97716270000000005,0.055395300000000001,0.91868569999999994,0.0124741,0.050071600000000001,0.027426099999999998,0.0226454,33.194243499999992,
42,34,accepted,0,5.8207660913467407e-06,6.7433049600915334e-06,5.8974326131334967e-06,5.9621418910907067e-06,5.9621418910907067e-06,0.00067593108959900893,0.93246180000000001,0.057335000000000004,0.87254279999999995,0.0108542,0.049207300000000002,0.0231354,0.026071799999999999,34.186766799999994,
43,34,rejected,0,5.8207660913467407e-05,6.7433049600915334e-06,5.8974326131334967e-06,5.9621418910907067e-06,5.9621418910907067e-06,0.00243317301135967,0.9683621,0.053471500000000005,0.91161710000000007,0.036216600000000002,0.0126654,0.012665300000000001,0,35.204010899999993,
44,35,accepted,0,2.9103830456733704e-05,6.5353621234064734e-06,5.7331104678172591e-06,5.8011906082248613e-06,5.8011906082248613e-06,0.00243317301135967,0,0,0,0.0661944,0.068179500000000004,0.040484199999999998,0.0276952,35.338384799999993,
45,36,accepted,0,1.4551915228366852e-05,6.370546202405544e-06,5.5949611982972627e-06,5.6591807075362612e-06,5.6591807075362612e-06,5.4424619289646582e-05,0.99875630000000004,0.058579399999999997,0.93726480000000001,0.014697399999999999,0.053253399999999999,0.026338899999999998,0.026914500000000001,36.405091899999995,
46,37,accepted,0,7.2759576141834259e-06,6.1096848440149347e-06,5.3792315074048421e-06,5.435521540599073e-06,5.435521540599073e-06,0.00029990245551218754,1.0244536,0.055024200000000002,0.96621380000000001,0.012067400000000001,0.056694799999999997,0.0298906,0.026804100000000001,37.498307699999998,
47,38,accepted,0,3.637978807091713e-06,5.918971825660995e-06,5.2214831853831496e-06,5.2629791147833307e-06,5.2629791147833307e-06,0.001217984036456502,1.0281009000000001,0.056258200000000001,0.96869300000000003,0.013399599999999999,0.058576000000000003,0.029674200000000001,0.028901699999999999,38.598384199999998,
48,38,rejected,0,3.637978807091713e-05,5.918971825660995e-06,5.2214831853831496e-06,5.2629791147833307e-06,5.2629791147833307e-06,0.0038887868552198671,1.1263768000000001,0.062830300000000006,1.0601738000000001,0.012746499999999999,0.015955500000000001,0.015955500000000001,0,39.753462999999996,
49,39,accepted,0,1.8189894035458565e-05,5.5213363536549132e-06,4.8910685617798652e-06,4.9393082240056883e-06,4.9393082240056883e-06,0.0038887868552198671,0,0,0,0.0112999,0.059558,0.030624999999999999,0.028932800000000002,39.824320899999996,
50,40,accepted,0,9.0949470177292824e-06,5.3544905198091402e-06,4.7488108904139989e-06,4.791795000852748e-06,4.791795000852748e-06,9.8823245648356066e-05,1.0005972000000001,0.058002999999999999,0.93949640000000001,0.012264799999999999,0.051788500000000001,0.029141,0.022647400000000002,40.888971399999996,
51,41,accepted,0,4.5474735088646412e-06,5.1275421315542544e-06,4.5607882706766061e-06,4.5943953200565593e-06,4.5943953200565593e-06,0.00045708948317577737,1.0145036999999999,0.056453300000000005,0.95534949999999996,0.0104616,0.054404000000000001,0.027696599999999998,0.0267072,41.968340699999999,
52,41,rejected,0,4.5474735088646412e-05,5.1275421315542544e-06,4.5607882706766061e-06,4.5943953200565593e-06,4.5943953200565593e-06,0.00161243543625466,0.98819330000000005,0.057774400000000004,0.92712569999999994,0.0113565,0.016922800000000002,0.016922699999999999,0,42.984813299999999,
53,42,accepted,0,2.2737367544323206e-05,4.9898215853751051e-06,4.438241112035274e-06,4.4751569676680966e-06,4.4751569676680966e-06,0.00161243543625466,0,0,0,0.011043499999999999,0.049320900000000001,0.023692999999999999,0.0256277,43.045177699999996,
54,43,accepted,0,1.1368683772161603e-05,4.8765320545222427e-06,4.3398856756687668e-06,4.3735727290610029e-06,4.3735727290610029e-06,5.8681875786818842e-05,0.92753249999999998,0.052653900000000003,0.87163270000000004,0.0102892,0.050375000000000003,0.023713999999999999,0.026660900000000001,44.0333744,
55,44,accepted,0,5.6843418860808015e-06,4.693554499052348e-06,4.184936430025941e-06,4.2130716778479613e-06,4.2130716778479613e-06,0.00022308679273657639,0.94930499999999995,0.053659999999999999,0.89265079999999997,0.0116723,0.047635799999999999,0.024771999999999999,0.022863700000000001,45.041987499999998,
56,45,accepted,0,2.8421709430404007e-06,4.534061258007842e-06,4.0604706832110357e-06,4.080126542929346e-06,4.080126542929346e-06,0.00078615940919191834,0.966781,0.054994799999999996,0.90923799999999999,0.0117056,0.049020099999999997,0.0258309,0.023189000000000001,46.069494199999994,
57,45,rejected,0,2.8421709430404007e-05,4.534061258007842e-06,4.0604706832110357e-06,4.080126542929346e-06,4.080126542929346e-06,0.0021733172854519886,0.94991630000000005,0.053603399999999995,0.89303969999999999,0.010829699999999999,0.015119199999999999,0.015119199999999999,0,47.045359399999995,
58,46,accepted,0,1.4210854715202004e-05,4.2568193105733435e-06,3.8073114892432764e-06,3.8305952336495288e-06,3.8305952336495288e-06,0.0021733172854519886,0,0,0,0.0103795,0.047535300000000003,0.0232348,0.0243004,47.103274199999994,
59,47,accepted,0,7.1054273576010019e-06,4.1291222706856025e-06,3.6943159691647997e-06,3.7151118648243774e-06,3.7151118648243774e-06,0.00015377632276403921,0.96718879999999996,0.0530669,0.91102869999999991,0.0112163,0.046866999999999999,0.0232067,0.0236601,48.128546299999996,
60,48,accepted,0,3.5527136788005009e-06,3.9527125144735233e-06,3.5432425072050217e-06,3.5612995773611255e-06,3.5612995773611255e-06,0.00037896989612466541,0.99536259999999999,0.053905399999999992,0.93835500000000005,0.0123435,0.0535389,0.028435499999999999,0.025103299999999999,49.189791299999996,
61,49,accepted,0,1.7763568394002505e-06,3.9094200687603109e-06,3.512682211085988e-06,3.5314406598032972e-06,3.5314406598032972e-06,0.0011266971793370681,0.98878160000000004,0.055547100000000002,0.93008539999999995,0.0118958,0.058656800000000002,0.030308999999999999,0.028347600000000001,50.249125499999998,
62,49,rejected,0,1.7763568394002505e-05,3.9094200687603109e-06,3.512682211085988e-06,3.5314406598032972e-06,3.5314406598032972e-06,0.0031969337047589065,0.9502834,0.054870000000000002,0.8930534,0.0111643,0.0142189,0.0142188,0,51.224792099999995,
63,50,accepted,0,8.8817841970012523e-06,3.4466179076099933e-06,3.0971103655748836e-06,3.1124943407331139e-06,3.1124943407331139e-06,0.0031969337047589065,0,0,0,0.010799400000000001,0.048890400000000001,0.023658800000000001,0.0252315,51.284481899999996,
64,51,accepted,0,4.4408920985006262e-06,3.3170681718473013e-06,2.9795515394264907e-06,2.995376185950792e-06,2.995376185950792e-06,0.00026619231287041149,0.9445209,0.053263999999999999,0.88883079999999992,0.0118885,0.0463287,0.0230706,0.023257900000000001,52.287219999999998,
65,52,accepted,0,2.2204460492503131e-06,3.1850065342832086e-06,2.8526218263947663e-06,2.8710451151697581e-06,2.8710451151697581e-06,0.00071508207597693809,0.9510362,0.053101800000000005,0.89487490000000003,0.0107416,0.048434199999999997,0.025725999999999999,0.022708200000000001,53.297432000000001,
66,52,rejected,0,2.2204460492503131e-05,3.1850065342832086e-06,2.8526218263947663e-06,2.8710451151697581e-06,2.8710451151697581e-06,0.002423602347644307,0.96875579999999994,0.053645499999999999,0.91201050000000006,0.010123,0.012775699999999999,0.0127756,0,54.289086500000003,
67,53,accepted,0,1.1102230246251565e-05,3.013199710599874e-06,2.7090276692999091e-06,2.7232834762397955e-06,2.7232834762397955e-06,0.002423602347644307,0,0,0,0.010234,0.045934799999999998,0.0233054,0.022629400000000001,54.345255300000005,
68,54,accepted,0,5.5511151231257827e-06,2.9260633563234826e-06,2.6294256560041247e-06,2.6442519580690978e-06,2.6442519580690978e-06,0.00015348676960629556,0.98822399999999999,0.0534771,0.93169469999999999,0.0098683999999999994,0.046435999999999998,0.0236216,0.022814299999999999,55.389783700000002,
69,55,accepted,0,2.7755575615628914e-06,2.8056106992585249e-06,2.5179814762901596e-06,2.5342026998957699e-06,2.5342026998957699e-06,0.00048632034223312969,0.9474591,0.053444900000000004,0.89085740000000002,0.010823899999999999,0.050671399999999998,0.023457200000000001,0.027214200000000001,56.398738100000003,
70,56,accepted,0,1.3877787807814457e-06,2.7347146560467381e-06,2.4291247820238983e-06,2.4476755473886858e-06,2.4476755473886858e-06,0.0015059273059867084,0.95712960000000002,0.057203900000000002,0.89689679999999994,0.011901,0.051592499999999999,0.0249693,0.0266232,57.419361200000004,
71,56,rejected,0,1.3877787807814457e-05,2.7347146560467381e-06,2.4291247820238983e-06,2.4476755473886858e-06,2.4476755473886858e-06,0.0035859454836433529,1.0043664000000001,0.054651900000000003,0.94694339999999999,0.0112044,0.014039100000000001,0.014039100000000001,0,58.448971100000001,
72,57,accepted,0,6.9388939039072284e-06,2.4719320174825089e-06,2.2277926464945756e-06,2.2420019532386728e-06,2.2420019532386728e-06,0.0035859454836433529,0,0,0,0.010463699999999999,0.047922100000000002,0.025277999999999998,0.022644000000000001,58.507356900000005,
73,58,accepted,0,3.4694469519536142e-06,2.3907896156746064e-06,2.1534005748408515e-06,2.167952117917089e-06,2.167952117917089e-06,0.00034146503990784753,0.97439949999999997,0.0562198,0.91560589999999997,0.0109295,0.050841900000000002,0.024913999999999999,0.025927700000000001,59.543527800000007,
74,59,accepted,0,1.7347234759768071e-06,2.2977187346047887e-06,2.0624038098126384e-06,2.0772038219873702e-06,2.0772038219873702e-06,0.00079647794940843942,1.0156345,0.059180799999999999,0.95295260000000004,0.068958400000000003,0.051290099999999998,0.025881700000000001,0.025408199999999999,60.679410800000007,
75,59,rejected,0,1.7347234759768071e-05,2.2977187346047887e-06,2.0624038098126384e-06,2.0772038219873702e-06,2.0772038219873702e-06,0.0019165938804465222,1.0118434000000001,0.061312200000000004,0.94732070000000002,0.012253099999999999,0.0147648,0.0147647,0,61.718272100000007,
76,60,accepted,0,8.6736173798840355e-06,2.1867209839860592e-06,1.9717608428728318e-06,1.9854141479302711e-06,1.9854141479302711e-06,0.0019165938804465222,0,0,0,0.010361,0.048871999999999999,0.023816500000000001,0.025055399999999999,61.777505100000006,
77,61,accepted,0,4.3368086899420177e-06,2.1293032231815759e-06,1.9192991980823937e-06,1.9328705081561843e-06,1.9328705081561843e-06,0.00019835834116777064,1.0347907999999999,0.062225000000000003,0.96934149999999997,0.018809200000000002,0.056678399999999997,0.0292427,0.027435399999999999,62.887783500000005,
78,62,accepted,0,2.1684043449710089e-06,2.0476329080351506e-06,1.842560475564046e-06,1.855753278386791e-06,1.855753278386791e-06,0.00048636970476798367,0.94294990000000001,0.0570424,0.88286140000000013,0.010822699999999999,0.0507272,0.022951099999999999,0.027775999999999999,63.892283300000003,
79,63,accepted,0,1.0842021724855044e-06,2.0401752786964617e-06,1.7986556252935855e-06,1.8108995634120903e-06,1.8108995634120903e-06,0.0012724293785570985,0.92080700000000004,0.054554199999999997,0.86395319999999998,0.0107498,0.045808399999999999,0.023154000000000001,0.022654199999999999,64.869648499999997,
80,63,rejected,0,1.0842021724855044e-05,2.0401752786964617e-06,1.7986556252935855e-06,1.8108995634120903e-06,1.8108995634120903e-06,0.0034291749915564009,1.0347421000000001,0.052565600000000004,0.97954420000000009,0.0099716000000000006,0.011601500000000001,0.011601500000000001,0,65.925963699999997,
81,64,accepted,0,5.4210108624275222e-06,1.8059135660927256e-06,1.6327177469680467e-06,1.6452639595049896e-06,1.6452639595049896e-06,0.0034291749915564009,0,0,0,0.0101263,0.046062499999999999,0.023283000000000002,0.022779400000000002,65.982152499999998,
82,65,accepted,0,2.7105054312137611e-06,1.7478521460872447e-06,1.5779936718337786e-06,1.590034724655475e-06,1.590034724655475e-06,0.00035078907463057381,0.97921040000000004,0.053704499999999995,0.92241669999999998,0.0106204,0.045900299999999998,0.0231928,0.0227073,67.017883600000005,
83,66,accepted,0,1.3552527156068805e-06,1.7183564861449229e-06,1.5342453526186189e-06,1.5454361756703183e-06,1.5454361756703183e-06,0.00089273215479181601,0.97938080000000005,0.054159700000000005,0.9227284,0.010724900000000001,0.058905199999999998,0.032351100000000001,0.026553899999999998,68.066894500000004,
84,66,rejected,0,1.3552527156068805e-05,1.7183564861449229e-06,1.5342453526186189e-06,1.5454361756703183e-06,1.5454361756703183e-06,0.0026141607309014222,1.0123610999999999,0.051740000000000001,0.95756989999999997,0.0109706,0.014457100000000001,0.014457100000000001,0,69.104683300000005,
85,67,accepted,0,6.7762635780344027e-06,1.5940198277627878e-06,1.4428040404088105e-06,1.4553406743807578e-06,1.4553406743807578e-06,0.0026141607309014222,0,0,0,0.0107274,0.0489384,0.0263153,0.022623000000000001,69.16434910000001,
86,68,accepted,0,3.3881317890172014e-06,1.5524814150731813e-06,1.4045117196224783e-06,1.4168503424942056e-06,1.4168503424942056e-06,0.00017006364018054239,0.96314120000000003,0.052381299999999999,0.90765370000000001,0.0103296,0.045601500000000003,0.022971700000000001,0.022629799999999999,70.183421400000015,
87,69,accepted,0,1.6940658945086007e-06,1.5145682190987751e-06,1.3656757899292822e-06,1.3775199382659775e-06,1.3775199382659775e-06,0.00054462379475152516,0.97646929999999998,0.051443099999999999,0.92254989999999992,0.010898,0.045738000000000001,0.022960600000000001,0.022777200000000001,71.216526700000017,
88,69,rejected,0,1.6940658945086007e-05,1.5145682190987751e-06,1.3656757899292822e-06,1.3775199382659775e-06,1.3775199382659775e-06,0.0016948541550922585,0.9812883,0.052067500000000003,0.92622270000000007,0.0109972,0.015261200000000001,0.0152611,0,72.224073400000023,
89,70,accepted,0,8.4703294725430034e-06,1.4521327185903677e-06,1.3155343798434716e-06,1.3285152244151057e-06,1.3285152244151057e-06,0.0016948541550922585,0,0,0,0.0093594999999999998,0.0453946,0.022928500000000001,0.022466099999999999,72.27882750000002,
90,71,accepted,0,4.2351647362715017e-06,1.4227210757923257e-06,1.2887876552600457e-06,1.3017237601058782e-06,1.3017237601058782e-06,8.8309088753243346e-05,1.0162296,0.052120599999999996,0.96102650000000001,0.0098434000000000004,0.0468171,0.0242513,0.022565700000000001,73.351717600000015,
91,72,accepted,0,2.1175823681357508e-06,1.3842496792258572e-06,1.2535179624191457e-06,1.2661884236117029e-06,1.2661884236117029e-06,0.00031213314066347813,0.94652009999999998,0.051541400000000001,0.89253830000000001,0.0092335999999999998,0.045653899999999997,0.023078999999999999,0.0225747,74.353125200000008,
92,72,rejected,0,2.1175823681357508e-05,1.3842496792258572e-06,1.2535179624191457e-06,1.2661884236117029e-06,1.2661884236117029e-06,0.0010162956981520656,0.97596819999999995,0.0521492,0.9209136,0.0111746,0.013949899999999999,0.0139498,0,75.354217900000009,
93,73,accepted,0,1.0587911840678754e-05,1.3551927133257296e-06,1.228544896696512e-06,1.2419310127386989e-06,1.2419310127386989e-06,0.0010162956981520656,0,0,0,0.011629499999999999,0.054317999999999998,0.027139799999999999,0.0271782,75.420165400000002,
94,74,accepted,0,5.2939559203393771e-06,1.3344255002851645e-06,1.2097614792098937e-06,1.2231363159561949e-06,1.2231363159561949e-06,4.5946238823705512e-05,0.99713640000000003,0.051001999999999999,0.94313939999999996,0.011442900000000001,0.0503966,0.027701199999999999,0.022695400000000001,76.479141300000009,
95,75,accepted,0,2.6469779601696886e-06,1.3014817188435823e-06,1.1802644517128638e-06,1.1934675330966667e-06,1.1934675330966667e-06,0.00017248676525952631,1.0275709,0.051323099999999997,0.97329830000000006,0.010996499999999999,0.049785700000000002,0.026736599999999999,0.023048900000000001,77.567494400000015,
96,76,accepted,0,1.3234889800848443e-06,1.283148617233468e-06,1.1634265858621886e-06,1.1759805319757915e-06,1.1759805319757915e-06,0.000579673145280421,1.0412728,0.051771200000000003,0.98639369999999993,0.010689300000000001,0.045718799999999997,0.023055200000000001,0.022663599999999999,78.665175300000016,
97,76,rejected,0,1.3234889800848443e-05,1.283148617233468e-06,1.1634265858621886e-06,1.1759805319757915e-06,1.1759805319757915e-06,0.0017167168097501047,1.0316951000000001,0.0515935,0.97788319999999995,0.010137999999999999,0.012223400000000001,0.012223299999999999,0,79.719231800000017,
