iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
4074,3130,rejected,0,0.00165513,0.0597191,5.65558e-08,2.95443e-08,3.15273e-08,3.15273e-08,0,0,0,0.0119378,0.0142815,0.0142812,0,,
4075,3130,rejected,0,0.00165513,0.597191,5.65558e-08,2.95443e-08,3.15273e-08,3.15273e-08,0,0,0,0.0124316,0.012017,0.0120166,0,,
4076,3130,rejected,0,0.00165513,5.97191,5.65558e-08,2.95443e-08,3.15273e-08,3.15273e-08,0,0,0,0.015153,0.0120046,0.0120045,0,,
4077,3130,rejected,0,0.00165513,59.7191,5.65558e-08,2.95443e-08,3.15273e-08,3.15273e-08,0,0,0,0.0107053,0.0116952,0.011695,0,,
4078,3130,rejected,0,0.00165513,597.191,5.65558e-08,2.95443e-08,3.15273e-08,3.15273e-08,0,0,0,0.0132897,0.0124443,0.0124441,0,,
4079,3131,accepted,0,0.00165513,298.596,5.63784e-08,2.96082e-08,3.15848e-08,3.15273e-08,0,0,0,0.0139445,0.0496811,0.0243401,0.0253409,,
4080,3132,accepted,1,0.000254553,149.298,5.6337e-08,2.95417e-08,3.15183e-08,3.15183e-08,1.05315,0.0692158,0.981438,0.0158171,0.0462843,0.0237172,0.0225669,,best_validation_checkpoint_0.bin
4081,3133,accepted,1,7.90193e-05,74.6489,5.63271e-08,2.95286e-08,3.15025e-08,3.15025e-08,1.05014,0.0657805,0.982051,0.0120158,0.0499956,0.025823,0.0241725,,best_validation_checkpoint_1.bin
4082,3134,accepted,1,4.84729e-05,37.3245,5.6321e-08,2.95284e-08,3.14997e-08,3.14997e-08,1.0743,0.0672039,1.00461,0.0113236,0.0486454,0.0234456,0.0251997,,best_validation_checkpoint_0.bin
4083,3135,accepted,1,2.57692e-05,18.6622,5.63179e-08,2.95285e-08,3.14986e-08,3.14986e-08,1.09191,0.0687293,1.02005,0.0173968,0.0490336,0.0238357,0.0251978,,best_validation_checkpoint_1.bin
4084,3136,accepted,1,1.33594e-05,9.33112,5.63161e-08,2.95299e-08,3.14997e-08,3.14986e-08,1.10622,0.072889,1.03113,0.012488,0.0505325,0.0256694,0.0248631,,
4085,3137,accepted,1,7.30277e-06,4.66556,5.63148e-08,2.95306e-08,3.15008e-08,3.14986e-08,1.11022,0.0685083,1.03943,0.0120772,0.0549748,0.0292679,0.0257068,,
4086,3138,accepted,1,4.38421e-06,2.33278,5.63138e-08,2.9531e-08,3.15015e-08,3.14986e-08,1.1289,0.0685769,1.05773,0.0236694,0.060311,0.0295435,0.0307673,,
4087,3139,accepted,1,2.78902e-06,1.16639,5.6313e-08,2.95315e-08,3.15024e-08,3.14986e-08,1.17308,0.0713808,1.09882,0.0171392,0.0500197,0.0239098,0.0261098,,
4088,3140,accepted,1,1.71984e-06,0.583195,5.63126e-08,2.9532e-08,3.15033e-08,3.14986e-08,1.09657,0.0668203,1.02785,0.0120861,0.0495463,0.0258689,0.0236774,,
4089,3141,accepted,1,1.02131e-06,0.291597,5.63122e-08,2.95318e-08,3.15034e-08,3.14986e-08,1.10152,0.0647318,1.03474,0.0116601,0.0473231,0.0236982,0.0236247,,
4090,3142,accepted,1,6.31606e-07,0.145799,5.6312e-08,2.95312e-08,3.1503e-08,3.14986e-08,1.07249,0.0719989,0.998141,0.0151524,0.0467288,0.0235028,0.023226,,
4091,3143,accepted,1,3.85822e-07,0.0728993,5.63118e-08,2.95306e-08,3.15025e-08,3.14986e-08,1.09227,0.0631619,1.02706,0.0128179,0.0501891,0.026876,0.023313,,
4092,3144,accepted,1,2.33205e-07,0.0364497,5.63117e-08,2.95304e-08,3.15022e-08,3.14986e-08,1.06724,0.0667299,0.997804,0.0119488,0.0490046,0.0261722,0.0228324,,
4093,3145,accepted,1,1.43934e-07,0.0182248,5.63116e-08,2.95304e-08,3.1502e-08,3.14986e-08,1.08001,0.070165,1.00756,0.0120272,0.0504064,0.0267849,0.0236214,,
4094,3146,accepted,1,1.06153e-07,0.00911242,5.63115e-08,2.95304e-08,3.15018e-08,3.14986e-08,1.07773,0.0643258,1.01122,0.011942,0.0532933,0.0273883,0.0259049,,
4095,3147,accepted,1,1.08113e-07,0.00455621,5.63115e-08,2.95302e-08,3.15016e-08,3.14986e-08,1.11593,0.0676745,1.04493,0.0136503,0.0505754,0.0281192,0.0224562,,
4096,3148,accepted,1,1.12013e-07,0.0022781,5.63115e-08,2.953e-08,3.15014e-08,3.14986e-08,1.14543,0.0719479,1.07122,0.0115925,0.0509379,0.0274461,0.0234918,,
4097,3149,accepted,1,1.09947e-07,0.00113905,5.63114e-08,2.95298e-08,3.15012e-08,3.14986e-08,1.12643,0.0704249,1.05328,0.0117291,0.0511531,0.0273549,0.0237981,,
4098,3150,accepted,1,1.022e-07,0.000569526,5.63114e-08,2.95297e-08,3.15011e-08,3.14986e-08,1.1144,0.0745732,1.03714,0.0147141,0.0471551,0.0240777,0.0230774,,
4099,3151,accepted,1,8.43043e-08,0.000284763,5.63113e-08,2.95295e-08,3.1501e-08,3.14986e-08,1.12746,0.0682076,1.05642,0.0112651,0.0522711,0.0290095,0.0232615,,
4100,3152,accepted,1,6.45381e-08,0.000142382,5.63112e-08,2.95294e-08,3.15009e-08,3.14986e-08,1.08756,0.0636792,1.01981,0.013444,0.0500934,0.0270523,0.0230411,,
4101,3153,accepted,1,5.25097e-08,7.11908e-05,5.6311e-08,2.95291e-08,3.15007e-08,3.14986e-08,1.11923,0.0644015,1.05106,0.0147209,0.0489707,0.023868,0.0251026,,
4102,3154,accepted,1,4.64559e-08,3.55954e-05,5.63105e-08,2.95287e-08,3.15004e-08,3.14986e-08,1.10781,0.0650646,1.03909,0.0125362,0.0517038,0.0233323,0.0283714,,
4103,3155,accepted,1,4.72558e-08,1.77977e-05,5.63096e-08,2.9528e-08,3.14997e-08,3.14986e-08,1.137,0.0678334,1.066,0.0106633,0.0500697,0.0265011,0.0235685,,
4104,3156,accepted,1,5.965e-08,8.89885e-06,5.63078e-08,2.95269e-08,3.14985e-08,3.14985e-08,1.06957,0.0679868,0.999325,0.0129422,0.0509905,0.0266718,0.0243187,,best_validation_checkpoint_0.bin
4105,3157,accepted,1,1.08311e-07,4.44942e-06,5.63043e-08,2.95249e-08,3.14963e-08,3.14963e-08,1.06193,0.0665589,0.9935,0.0115197,0.0515011,0.0254441,0.026057,,best_validation_checkpoint_1.bin
4106,3158,accepted,1,3.09498e-07,2.22471e-06,5.62972e-08,2.95212e-08,3.14922e-08,3.14922e-08,1.04902,0.0623741,0.984853,0.0117784,0.0494309,0.0259776,0.0234533,,best_validation_checkpoint_0.bin
4107,3159,accepted,1,1.09785e-06,1.11236e-06,5.62831e-08,2.95137e-08,3.14844e-08,3.14844e-08,1.04542,0.0667526,0.976577,0.0128993,0.0500626,0.0267626,0.0232998,,best_validation_checkpoint_1.bin
4108,3160,accepted,1,4.1573e-06,5.56178e-07,5.6255e-08,2.9499e-08,3.1469e-08,3.1469e-08,1.08051,0.0749015,1.00376,0.0154838,0.049527,0.0234879,0.0260391,,best_validation_checkpoint_0.bin
4109,3161,accepted,1,1.61804e-05,2.78089e-07,5.61995e-08,2.94698e-08,3.14389e-08,3.14389e-08,1.09142,0.0716162,1.01716,0.0172856,0.0479105,0.0242318,0.0236786,,best_validation_checkpoint_1.bin
4110,3162,accepted,1,6.39079e-05,1.39044e-07,5.60974e-08,2.94121e-08,3.13805e-08,3.13805e-08,1.10357,0.0621374,1.03921,0.0121778,0.0482219,0.0244881,0.0237336,,best_validation_checkpoint_0.bin
4111,3163,accepted,1,0.000253696,6.95222e-08,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,1.15659,0.0672036,1.08732,0.0134927,0.051656,0.0288614,0.0227946,,best_validation_checkpoint_1.bin
4112,3163,rejected,1,0.00107028,6.95222e-07,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,1.07647,0.0721943,1.00067,0.0137734,0.0143085,0.0143082,0,,
4113,3163,rejected,0,0.00107028,6.95222e-06,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0115481,0.0120127,0.0120125,0,,
4114,3163,rejected,0,0.00107028,6.95222e-05,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0138828,0.015241,0.0152408,0,,
4115,3163,rejected,0,0.00107028,0.000695222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0120278,0.0122948,0.0122944,0,,
4116,3163,rejected,0,0.00107028,0.00695222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0112527,0.0128737,0.0128735,0,,
4117,3163,rejected,0,0.00107028,0.0695222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0123971,0.0150305,0.0150303,0,,
4118,3163,rejected,0,0.00107028,0.695222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0173255,0.0126385,0.0126383,0,,
4119,3163,rejected,0,0.00107028,6.95222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0113621,0.0120129,0.0120128,0,,
4120,3163,rejected,0,0.00107028,69.5222,5.59976e-08,2.93096e-08,3.128e-08,3.128e-08,0,0,0,0.0155225,0.0122776,0.0122774,0,,
4121,3164,accepted,0,0.00107028,34.7611,5.59639e-08,2.92281e-08,3.1196e-08,3.1196e-08,0,0,0,0.0169525,0.0464755,0.0229585,0.023517,,best_validation_checkpoint_0.bin
4122,3165,accepted,1,0.000673413,17.3806,5.58719e-08,2.92886e-08,3.12508e-08,3.1196e-08,1.08218,0.0733002,1.00518,0.0130439,0.0489518,0.0256235,0.0233281,,
4123,3166,accepted,1,5.77143e-05,8.69028,5.58699e-08,2.93034e-08,3.12646e-08,3.1196e-08,1.10912,0.0668231,1.03976,0.0128311,0.0498535,0.026829,0.0230243,,
4124,3167,accepted,1,1.83371e-05,4.34514,5.5869e-08,2.92987e-08,3.12603e-08,3.1196e-08,1.0975,0.0678398,1.02677,0.0141541,0.0475435,0.0255821,0.0219614,,
4125,3168,accepted,1,8.16181e-06,2.17257,5.58685e-08,2.93008e-08,3.12627e-08,3.1196e-08,1.09184,0.0633985,1.0261,0.0241895,0.0479049,0.0249826,0.0229222,,
4126,3169,accepted,1,3.12667e-06,1.08628,5.58681e-08,2.93004e-08,3.12627e-08,3.1196e-08,1.06569,0.066249,0.996245,0.0148231,0.0487623,0.0238198,0.0249425,,
4127,3170,accepted,1,1.76874e-06,0.543142,5.58678e-08,2.93012e-08,3.12636e-08,3.1196e-08,1.03268,0.0656345,0.965,0.0134709,0.0496202,0.0261987,0.0234215,,
4128,3171,accepted,1,6.73049e-07,0.271571,5.58677e-08,2.93009e-08,3.12636e-08,3.1196e-08,1.09559,0.0712802,1.02143,0.0115968,0.050643,0.0270293,0.0236135,,
4129,3172,accepted,1,4.92868e-07,0.135786,5.58676e-08,2.93005e-08,3.12634e-08,3.1196e-08,1.11774,0.0687935,1.04573,0.01646,0.0473408,0.023737,0.0236037,,
4130,3173,accepted,1,2.59897e-07,0.0678928,5.58675e-08,2.93001e-08,3.1263e-08,3.1196e-08,1.11107,0.0665922,1.04197,0.0119805,0.050602,0.0234068,0.0271951,,
4131,3174,accepted,1,1.48145e-07,0.0339464,5.58674e-08,2.92999e-08,3.12628e-08,3.1196e-08,1.12775,0.0751652,1.04928,0.0169805,0.0521294,0.0305342,0.0215952,,
4132,3175,accepted,1,9.55955e-08,0.0169732,5.58674e-08,2.92999e-08,3.12627e-08,3.1196e-08,1.08809,0.0661656,1.01954,0.0131076,0.0526975,0.0268803,0.0258172,,
4133,3176,accepted,1,7.0947e-08,0.0084866,5.58674e-08,2.92999e-08,3.12626e-08,3.1196e-08,1.11586,0.0639138,1.05009,0.011505,0.0493125,0.0257511,0.0235613,,
4134,3177,accepted,1,7.49555e-08,0.0042433,5.58673e-08,2.92998e-08,3.12625e-08,3.1196e-08,1.06717,0.0652131,0.998709,0.0169743,0.0489161,0.0238129,0.0251031,,
4135,3178,accepted,1,7.75585e-08,0.00212165,5.58673e-08,2.92996e-08,3.12624e-08,3.1196e-08,1.05634,0.0637697,0.99001,0.0149411,0.045849,0.0239774,0.0218716,,
4136,3179,accepted,1,7.64562e-08,0.00106083,5.58673e-08,2.92996e-08,3.12623e-08,3.1196e-08,1.18394,0.0687476,1.11323,0.0162038,0.0545031,0.0266331,0.0278699,,
4137,3180,accepted,1,7.03407e-08,0.000530413,5.58673e-08,2.92995e-08,3.12623e-08,3.1196e-08,1.10012,0.0635574,1.03222,0.0113841,0.0478091,0.0237925,0.0240164,,
4138,3181,accepted,1,5.72451e-08,0.000265206,5.58672e-08,2.92994e-08,3.12622e-08,3.1196e-08,1.05705,0.0710141,0.982865,0.0126004,0.0518552,0.0251553,0.0266997,,
4139,3182,accepted,1,4.40087e-08,0.000132603,5.58671e-08,2.92993e-08,3.12621e-08,3.1196e-08,1.11791,0.0733922,1.04067,0.0153753,0.0516155,0.025163,0.0264525,,
4140,3183,accepted,1,3.60355e-08,6.63016e-05,5.58668e-08,2.9299e-08,3.12619e-08,3.1196e-08,1.09029,0.0665681,1.02185,0.0112775,0.0503216,0.0252056,0.0251159,,
4141,3184,accepted,1,3.21013e-08,3.31508e-05,5.58664e-08,2.92987e-08,3.12616e-08,3.1196e-08,1.09696,0.0623491,1.03235,0.011827,0.0499993,0.0268,0.0231993,,
4142,3185,accepted,1,3.36998e-08,1.65754e-05,5.58654e-08,2.92981e-08,3.1261e-08,3.1196e-08,1.10478,0.0689681,1.03377,0.0200776,0.0521165,0.024513,0.0276035,,
4143,3186,accepted,1,4.70025e-08,8.2877e-06,5.58636e-08,2.9297e-08,3.12598e-08,3.1196e-08,1.19224,0.0714381,1.11712,0.0153076,0.0498458,0.0268942,0.0229515,,
4144,3187,accepted,1,9.96721e-08,4.14385e-06,5.58598e-08,2.9295e-08,3.12576e-08,3.1196e-08,1.18232,0.0683937,1.1106,0.0108958,0.050404,0.0273329,0.0230709,,
4145,3188,accepted,1,3.12768e-07,2.07192e-06,5.58524e-08,2.92911e-08,3.12534e-08,3.1196e-08,1.16588,0.0672326,1.09481,0.0131407,0.0509139,0.0274964,0.0234174,,
4146,3189,accepted,1,1.1549e-06,1.03596e-06,5.58376e-08,2.92834e-08,3.12453e-08,3.1196e-08,1.10758,0.0704844,1.03403,0.0123537,0.0518476,0.0277305,0.0241169,,
4147,3190,accepted,1,4.46367e-06,5.17981e-07,5.5808e-08,2.9268e-08,3.12293e-08,3.1196e-08,1.08365,0.064221,1.01713,0.0124994,0.050165,0.0266294,0.0235355,,
4148,3191,accepted,1,1.75639e-05,2.58991e-07,5.57498e-08,2.92375e-08,3.1198e-08,3.1196e-08,1.05635,0.0750977,0.976832,0.0120183,0.0490184,0.0256209,0.0233971,,
4149,3192,accepted,1,6.96865e-05,1.29495e-07,5.5644e-08,2.91779e-08,3.11377e-08,3.11377e-08,1.10626,0.0711338,1.03267,0.0122747,0.0499471,0.0258692,0.0240779,,best_validation_checkpoint_1.bin
4150,3193,accepted,1,0.000276292,6.47476e-08,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,1.08668,0.0703679,1.01346,0.0140098,0.0489378,0.0258744,0.0230634,,best_validation_checkpoint_0.bin
4151,3193,rejected,1,0.00117278,6.47476e-07,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,1.05927,0.0642886,0.993109,0.0113856,0.0119066,0.0119063,0,,
4152,3193,rejected,0,0.00117278,6.47476e-06,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.0150584,0.0118483,0.0118482,0,,
4153,3193,rejected,0,0.00117278,6.47476e-05,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.0150304,0.0122661,0.0122659,0,,
4154,3193,rejected,0,0.00117278,0.000647476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.0118873,0.0136481,0.0136479,0,,
4155,3193,rejected,0,0.00117278,0.00647476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.011004,0.0118082,0.0118082,0,,
4156,3193,rejected,0,0.00117278,0.0647476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.0120078,0.0152782,0.015278,0,,
4157,3193,rejected,0,0.00117278,0.647476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.010881,0.0117693,0.011769,0,,
4158,3193,rejected,0,0.00117278,6.47476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.0133231,0.0117138,0.0117135,0,,
4159,3193,rejected,0,0.00117278,64.7476,5.5556e-08,2.90756e-08,3.10377e-08,3.10377e-08,0,0,0,0.012477,0.0137765,0.0137762,0,,
4160,3194,accepted,0,0.00117278,32.3738,5.5555e-08,2.89691e-08,3.09289e-08,3.09289e-08,0,0,0,0.0119927,0.0487253,0.0252614,0.0234637,,best_validation_checkpoint_1.bin
4161,3195,accepted,1,0.000925136,16.1869,5.54069e-08,2.90428e-08,3.09961e-08,3.09289e-08,1.07812,0.0717902,1.00452,0.0115825,0.0502624,0.0249066,0.0253557,,
4162,3196,accepted,1,7.29233e-05,8.09345,5.54038e-08,2.90651e-08,3.10171e-08,3.09289e-08,1.10364,0.0693795,1.03146,0.0168338,0.0495712,0.026077,0.0234941,,
4163,3197,accepted,1,2.27179e-05,4.04673,5.54027e-08,2.90577e-08,3.10103e-08,3.09289e-08,1.10115,0.0731804,1.0259,0.0122988,0.0504172,0.0275693,0.0228478,,
4164,3198,accepted,1,9.69539e-06,2.02336,5.5402e-08,2.90606e-08,3.10135e-08,3.09289e-08,1.1236,0.0687854,1.05046,0.0119526,0.0486295,0.0237871,0.0248422,,
4165,3199,accepted,1,3.96526e-06,1.01168,5.54015e-08,2.90597e-08,3.1013e-08,3.09289e-08,1.09107,0.0677589,1.02087,0.0154969,0.0498311,0.02633,0.0235011,,
4166,3200,accepted,1,2.06168e-06,0.505841,5.54012e-08,2.90605e-08,3.10141e-08,3.09289e-08,1.10323,0.0742462,1.02676,0.0117813,0.0517201,0.0279513,0.0237688,,
4167,3201,accepted,1,8.55554e-07,0.25292,5.5401e-08,2.90601e-08,3.10139e-08,3.09289e-08,1.11884,0.0757279,1.04105,0.0119667,0.0541502,0.0281589,0.0259911,,
4168,3202,accepted,1,5.28947e-07,0.12646,5.54009e-08,2.90596e-08,3.10136e-08,3.09289e-08,1.07482,0.0680335,1.00439,0.0132811,0.0503438,0.0266987,0.0236451,,
4169,3203,accepted,1,3.13793e-07,0.0632301,5.54008e-08,2.90592e-08,3.10132e-08,3.09289e-08,1.09481,0.068636,1.02411,0.0122601,0.0501493,0.0270566,0.0230927,,
4170,3204,accepted,1,1.52791e-07,0.0316151,5.54007e-08,2.9059e-08,3.10129e-08,3.09289e-08,1.08349,0.0642226,1.01673,0.0141899,0.0495625,0.024397,0.0251655,,
4171,3205,accepted,1,1.11238e-07,0.0158075,5.54007e-08,2.9059e-08,3.10128e-08,3.09289e-08,1.05576,0.0706762,0.983031,0.0124109,0.0495717,0.0259594,0.0236123,,
4172,3206,accepted,1,7.65048e-08,0.00790376,5.54007e-08,2.9059e-08,3.10127e-08,3.09289e-08,1.08131,0.0655331,1.01308,0.0140428,0.0486513,0.0239446,0.0247067,,
4173,3207,accepted,1,8.52487e-08,0.00395188,5.54006e-08,2.90588e-08,3.10125e-08,3.09289e-08,1.14687,0.0640578,1.08052,0.0171368,0.0520603,0.0259386,0.0261217,,
4174,3208,accepted,1,8.59901e-08,0.00197594,5.54006e-08,2.90587e-08,3.10124e-08,3.09289e-08,1.08974,0.0670566,1.01929,0.0112063,0.0486235,0.023344,0.0252794,,
4175,3209,accepted,1,8.49761e-08,0.00098797,5.54006e-08,2.90585e-08,3.10123e-08,3.09289e-08,1.13762,0.072582,1.06275,0.0156728,0.0497433,0.0239032,0.02584,,
4176,3210,accepted,1,7.69034e-08,0.000493985,5.54005e-08,2.90585e-08,3.10122e-08,3.09289e-08,1.12265,0.0667142,1.05403,0.0173056,0.04874,0.0240959,0.0246441,,
4177,3211,accepted,1,6.19806e-08,0.000246993,5.54005e-08,2.90584e-08,3.10122e-08,3.09289e-08,1.05933,0.0675189,0.989768,0.0109744,0.0515266,0.0272391,0.0242874,,
4178,3212,accepted,1,4.77257e-08,0.000123496,5.54003e-08,2.90582e-08,3.10121e-08,3.09289e-08,1.0834,0.0629843,1.01684,0.0124331,0.0496876,0.0265359,0.0231516,,
4179,3213,accepted,1,3.93392e-08,6.17481e-05,5.54001e-08,2.9058e-08,3.10119e-08,3.09289e-08,1.08379,0.0727559,1.00875,0.0157878,0.0475097,0.0240392,0.0234705,,
4180,3214,accepted,1,3.52241e-08,3.08741e-05,5.53996e-08,2.90576e-08,3.10115e-08,3.09289e-08,1.05757,0.0650895,0.988299,0.0123707,0.0500354,0.0254788,0.0245566,,
4181,3215,accepted,1,3.74933e-08,1.5437e-05,5.53986e-08,2.90569e-08,3.10108e-08,3.09289e-08,1.07251,0.0730503,0.997413,0.0125698,0.0496934,0.0262068,0.0234864,,
4182,3216,accepted,1,5.19671e-08,7.71852e-06,5.53966e-08,2.90558e-08,3.10095e-08,3.09289e-08,1.08082,0.066349,1.01162,0.0146474,0.0486282,0.0240445,0.0245835,,
4183,3217,accepted,1,1.0939e-07,3.85926e-06,5.53927e-08,2.90537e-08,3.10072e-08,3.09289e-08,1.14222,0.069826,1.06817,0.0389295,0.0615505,0.0350165,0.0265338,,
4184,3218,accepted,1,3.42738e-07,1.92963e-06,5.53849e-08,2.90496e-08,3.10028e-08,3.09289e-08,1.36153,0.0740511,1.28439,0.0151411,0.0521009,0.028495,0.0236058,,
4185,3219,accepted,1,1.26272e-06,9.64815e-07,5.53693e-08,2.90414e-08,3.09943e-08,3.09289e-08,1.23229,0.0773916,1.15182,0.0118984,0.0566259,0.0279397,0.0286861,,
4186,3220,accepted,1,4.87281e-06,4.82407e-07,5.53383e-08,2.90254e-08,3.09775e-08,3.09289e-08,1.1378,0.0729278,1.06251,0.0144367,0.0546222,0.0273231,0.027299,,
4187,3221,accepted,1,1.91649e-05,2.41204e-07,5.52772e-08,2.89936e-08,3.09449e-08,3.09289e-08,1.11377,0.0669033,1.0443,0.0163864,0.0501456,0.0264985,0.0236471,,
4188,3222,accepted,1,7.59281e-05,1.20602e-07,5.51681e-08,2.89323e-08,3.08829e-08,3.08829e-08,1.12528,0.0687136,1.05376,0.0137212,0.0518603,0.0275199,0.0243403,,best_validation_checkpoint_0.bin
4189,3223,accepted,1,0.000299776,6.03009e-08,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,1.215,0.0781385,1.13464,0.014519,0.056777,0.0298006,0.0269764,,best_validation_checkpoint_1.bin
4190,3223,rejected,1,0.00128098,6.03009e-07,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,1.12934,0.0726628,1.05392,0.0158623,0.0122795,0.0122792,0,,
4191,3223,rejected,0,0.00128098,6.03009e-06,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0113759,0.011754,0.0117537,0,,
4192,3223,rejected,0,0.00128098,6.03009e-05,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0160845,0.0125531,0.0125527,0,,
4193,3223,rejected,0,0.00128098,0.000603009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0140806,0.0120882,0.0120879,0,,
4194,3223,rejected,0,0.00128098,0.00603009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0128384,0.0127538,0.0127534,0,,
4195,3223,rejected,0,0.00128098,0.0603009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0173137,0.0146173,0.0146171,0,,
4196,3223,rejected,0,0.00128098,0.603009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0140028,0.0120647,0.0120643,0,,
4197,3223,rejected,0,0.00128098,6.03009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0154262,0.0126268,0.0126265,0,,
4198,3223,rejected,0,0.00128098,60.3009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0185779,0.0127082,0.0127079,0,,
4199,3223,rejected,0,0.00128098,603.009,5.50946e-08,2.88309e-08,3.07842e-08,3.07842e-08,0,0,0,0.0130982,0.0150251,0.0150248,0,,
4200,3224,accepted,0,0.00128098,301.505,5.49654e-08,2.88784e-08,3.08268e-08,3.07842e-08,0,0,0,0.0115175,0.0493111,0.0256761,0.0236349,,
4201,3225,accepted,1,0.00023141,150.752,5.49311e-08,2.8814e-08,3.07626e-08,3.07626e-08,1.0984,0.0674828,1.02605,0.0120406,0.0502345,0.026781,0.0234535,,best_validation_checkpoint_0.bin
4202,3226,accepted,1,7.06107e-05,75.3762,5.49234e-08,2.88038e-08,3.07501e-08,3.07501e-08,1.09878,0.0711048,1.02256,0.0116781,0.0482574,0.0243717,0.0238856,,best_validation_checkpoint_1.bin
4203,3227,accepted,1,4.2895e-05,37.6881,5.49185e-08,2.88035e-08,3.07476e-08,3.07476e-08,1.05467,0.0701251,0.982765,0.0118579,0.0495937,0.0232689,0.0263247,,best_validation_checkpoint_0.bin
4204,3228,accepted,1,2.34847e-05,18.844,5.49159e-08,2.8804e-08,3.0747e-08,3.0747e-08,1.07934,0.063367,1.01241,0.0144773,0.0454727,0.023788,0.0216846,,best_validation_checkpoint_1.bin
4205,3229,accepted,1,1.2212e-05,9.42202,5.49143e-08,2.88054e-08,3.07482e-08,3.0747e-08,1.10331,0.0633461,1.03791,0.0106798,0.0510691,0.02646,0.024609,,
4206,3230,accepted,1,6.74486e-06,4.71101,5.49133e-08,2.88063e-08,3.07494e-08,3.0747e-08,1.02828,0.0670451,0.959381,0.0111314,0.0467746,0.0236591,0.0231154,,
4207,3231,accepted,1,3.96494e-06,2.3555,5.49125e-08,2.88067e-08,3.07502e-08,3.0747e-08,1.07574,0.070434,1.00254,0.0126305,0.0484874,0.023936,0.0245511,,
4208,3232,accepted,1,2.49094e-06,1.17775,5.49119e-08,2.88072e-08,3.0751e-08,3.0747e-08,1.06846,0.0744719,0.991718,0.0141942,0.0521009,0.0239674,0.0281333,,
4209,3233,accepted,1,1.50908e-06,0.588876,5.49115e-08,2.88077e-08,3.07518e-08,3.0747e-08,1.06818,0.0666427,0.999506,0.0119849,0.0478237,0.0233948,0.0244289,,
4210,3234,accepted,1,8.84317e-07,0.294438,5.49112e-08,2.88076e-08,3.07519e-08,3.0747e-08,1.10179,0.0691246,1.03014,0.0100239,0.0518214,0.0284695,0.0233518,,
4211,3235,accepted,1,5.5217e-07,0.147219,5.4911e-08,2.8807e-08,3.07515e-08,3.0747e-08,1.14637,0.0685036,1.07596,0.01207,0.0518532,0.0285968,0.0232564,,
4212,3236,accepted,1,3.45712e-07,0.0736095,5.49109e-08,2.88065e-08,3.0751e-08,3.0747e-08,1.13944,0.0875453,1.04908,0.0108515,0.0502516,0.0263816,0.02387,,
4213,3237,accepted,1,2.08312e-07,0.0368048,5.49108e-08,2.88062e-08,3.07507e-08,3.0747e-08,1.13433,0.0698708,1.06179,0.0148979,0.0523161,0.0286442,0.0236718,,
4214,3238,accepted,1,1.27164e-07,0.0184024,5.49107e-08,2.88063e-08,3.07505e-08,3.0747e-08,1.11313,0.0691168,1.04179,0.0153306,0.0468966,0.0233412,0.0235554,,
