iteration,accepted_updates,status,linearization_refreshed,mean_objective_gradient_norm,lambda,objective_loss,train_mse_normalized,validation_mse_normalized,best_validation_mse_normalized,normal_seconds,jacobian_seconds,normal_matrix_seconds,solve_seconds,candidate_seconds,candidate_train_seconds,candidate_validation_seconds,checkpoint,best_checkpoint
560,430,rejected,1,8.98024e-06,2.13085e-09,2.95201e-10,2.95201e-10,5.01819e-10,5.01819e-10,0.929227,0.0610614,0.86597,0.0120532,0.0225007,0.0225004,0,,
561,431,accepted,0,8.98024e-06,1.06542e-09,2.94747e-10,2.94747e-10,5.01364e-10,5.01364e-10,0,0,0,0.0121383,0.0449413,0.0223286,0.0226127,,best_validation_checkpoint_1.bin
562,432,accepted,1,3.88122e-07,5.32712e-10,2.94576e-10,2.94576e-10,5.01104e-10,5.01104e-10,0.925668,0.0633797,0.860397,0.0122016,0.0459414,0.023089,0.0228523,,best_validation_checkpoint_0.bin
563,433,accepted,1,1.49956e-06,2.66356e-10,2.94356e-10,2.94356e-10,5.00713e-10,5.00713e-10,0.922119,0.0625161,0.857673,0.0113927,0.0455921,0.0229269,0.0226652,,best_validation_checkpoint_1.bin
564,433,rejected,1,5.74334e-06,2.66356e-09,2.94356e-10,2.94356e-10,5.00713e-10,5.00713e-10,0.871791,0.0608398,0.808899,0.0113418,0.022548,0.0225478,0,,
565,434,accepted,0,5.74334e-06,1.33178e-09,2.94136e-10,2.94136e-10,5.00481e-10,5.00481e-10,0,0,0,0.012275,0.0451622,0.0228771,0.022285,,best_validation_checkpoint_0.bin
566,435,accepted,1,2.4452e-07,6.6589e-10,2.93997e-10,2.93997e-10,5.00271e-10,5.00271e-10,0.878284,0.0606988,0.815519,0.0118804,0.0453416,0.023095,0.0222466,,best_validation_checkpoint_1.bin
567,436,accepted,1,9.48724e-07,3.32945e-10,2.93768e-10,2.93768e-10,4.99904e-10,4.99904e-10,0.88266,0.0597697,0.820874,0.0122893,0.0459799,0.0231074,0.0228725,,best_validation_checkpoint_0.bin
568,436,rejected,1,3.65658e-06,3.32945e-09,2.93768e-10,2.93768e-10,4.99904e-10,4.99904e-10,0.90506,0.0617223,0.841467,0.0115294,0.0230498,0.0230495,0,,
569,437,accepted,0,3.65658e-06,1.66473e-09,2.93651e-10,2.93651e-10,4.99771e-10,4.99771e-10,0,0,0,0.0123363,0.0449368,0.0226297,0.022307,,best_validation_checkpoint_1.bin
570,438,accepted,1,1.5394e-07,8.32363e-10,2.93538e-10,2.93538e-10,4.99602e-10,4.99602e-10,0.885911,0.060443,0.823592,0.0112954,0.0453397,0.0227879,0.0225516,,best_validation_checkpoint_0.bin
571,439,accepted,1,6.0008e-07,4.16181e-10,2.93334e-10,2.93334e-10,4.99288e-10,4.99288e-10,0.887391,0.0615779,0.823687,0.0118937,0.0454419,0.0229946,0.0224472,,best_validation_checkpoint_1.bin
572,440,accepted,1,2.32723e-06,2.08091e-10,2.93223e-10,2.93223e-10,4.98979e-10,4.98979e-10,0.880648,0.0618561,0.816909,0.0117149,0.0454492,0.0227082,0.022741,,best_validation_checkpoint_0.bin
573,440,rejected,1,8.88912e-06,2.08091e-09,2.93223e-10,2.93223e-10,4.98979e-10,4.98979e-10,0.892406,0.0613607,0.828916,0.0120974,0.0225173,0.0225171,0,,
574,441,accepted,0,8.88912e-06,1.04045e-09,2.92769e-10,2.92769e-10,4.98479e-10,4.98479e-10,0,0,0,0.0119205,0.0458331,0.0232818,0.0225512,,best_validation_checkpoint_1.bin
575,442,accepted,1,3.84216e-07,5.20227e-10,2.92597e-10,2.92597e-10,4.98217e-10,4.98217e-10,0.880715,0.0620792,0.816676,0.0116089,0.0455369,0.0229223,0.0226146,,best_validation_checkpoint_0.bin
576,443,accepted,1,1.48447e-06,2.60113e-10,2.92377e-10,2.92377e-10,4.97832e-10,4.97832e-10,0.893713,0.0612542,0.830501,0.0127813,0.0454005,0.0230011,0.0223993,,best_validation_checkpoint_1.bin
577,443,rejected,1,5.67757e-06,2.60113e-09,2.92377e-10,2.92377e-10,4.97832e-10,4.97832e-10,0.921348,0.0610844,0.858161,0.0120283,0.0230989,0.0230986,0,,
578,444,accepted,0,5.67757e-06,1.30057e-09,2.92157e-10,2.92157e-10,4.97572e-10,4.97572e-10,0,0,0,0.0118336,0.045299,0.022787,0.0225119,,best_validation_checkpoint_0.bin
579,445,accepted,1,2.41716e-07,6.50283e-10,2.92018e-10,2.92018e-10,4.97359e-10,4.97359e-10,0.87383,0.0621487,0.809793,0.0110143,0.0448661,0.0222172,0.0226488,,best_validation_checkpoint_1.bin
580,446,accepted,1,9.37861e-07,3.25142e-10,2.91788e-10,2.91788e-10,4.96995e-10,4.96995e-10,0.90953,0.0618588,0.845728,0.012183,0.0463096,0.0227677,0.0235419,,best_validation_checkpoint_0.bin
581,446,rejected,1,3.60952e-06,3.25142e-09,2.91788e-10,2.91788e-10,4.96995e-10,4.96995e-10,0.963335,0.0632199,0.897998,0.0117765,0.0226696,0.0226693,0,,
582,447,accepted,0,3.60952e-06,1.62571e-09,2.91671e-10,2.91671e-10,4.96844e-10,4.96844e-10,0,0,0,0.0118122,0.0456415,0.0227049,0.0229366,,best_validation_checkpoint_1.bin
583,448,accepted,1,1.51969e-07,8.12854e-10,2.91558e-10,2.91558e-10,4.96672e-10,4.96672e-10,0.934206,0.0652954,0.866802,0.0132508,0.0457355,0.0228753,0.0228601,,best_validation_checkpoint_0.bin
584,449,accepted,1,5.92441e-07,4.06427e-10,2.91353e-10,2.91353e-10,4.96358e-10,4.96358e-10,0.926819,0.0629781,0.861652,0.0114511,0.0457438,0.022833,0.0229107,,best_validation_checkpoint_1.bin
585,450,accepted,1,2.29459e-06,2.03214e-10,2.91242e-10,2.91242e-10,4.96064e-10,4.96064e-10,0.909254,0.06337,0.843583,0.0119568,0.0464394,0.0234962,0.0229431,,best_validation_checkpoint_0.bin
586,450,rejected,1,8.76047e-06,2.03214e-09,2.91242e-10,2.91242e-10,4.96064e-10,4.96064e-10,0.933689,0.064915,0.866075,0.012285,0.0226154,0.0226152,0,,
587,451,accepted,0,8.76047e-06,1.01607e-09,2.90788e-10,2.90788e-10,4.95521e-10,4.95521e-10,0,0,0,0.0127504,0.0480801,0.0241543,0.0239257,,best_validation_checkpoint_1.bin
588,452,accepted,1,3.7864e-07,5.08034e-10,2.90616e-10,2.90616e-10,4.95257e-10,4.95257e-10,0.898966,0.0646898,0.832335,0.0119901,0.0452165,0.0228223,0.0223941,,best_validation_checkpoint_0.bin
589,453,accepted,1,1.46291e-06,2.54017e-10,2.90395e-10,2.90395e-10,4.94879e-10,4.94879e-10,0.923358,0.0618539,0.858917,0.0117481,0.044933,0.0224149,0.0225181,,best_validation_checkpoint_1.bin
590,453,rejected,1,5.58693e-06,2.54017e-09,2.90395e-10,2.90395e-10,4.94879e-10,4.94879e-10,0.914335,0.0623837,0.849976,0.0118164,0.02279,0.0227897,0,,
591,454,accepted,0,5.58693e-06,1.27008e-09,2.90175e-10,2.90175e-10,4.94592e-10,4.94592e-10,0,0,0,0.012197,0.046369,0.0232659,0.0231031,,best_validation_checkpoint_0.bin
592,455,accepted,1,2.3789e-07,6.35042e-10,2.90035e-10,2.90035e-10,4.94377e-10,4.94377e-10,0.899136,0.0611562,0.835695,0.0121879,0.0448638,0.0225283,0.0223355,,best_validation_checkpoint_1.bin
593,456,accepted,1,9.22932e-07,3.17521e-10,2.89805e-10,2.89805e-10,4.94016e-10,4.94016e-10,0.897849,0.0625824,0.833069,0.0144946,0.0477318,0.0237642,0.0239675,,best_validation_checkpoint_0.bin
594,456,rejected,1,3.54714e-06,3.17521e-09,2.89805e-10,2.89805e-10,4.94016e-10,4.94016e-10,0.903882,0.060828,0.841098,0.011432,0.0225306,0.0225303,0,,
595,457,accepted,0,3.54714e-06,1.58761e-09,2.89688e-10,2.89688e-10,4.93847e-10,4.93847e-10,0,0,0,0.0117049,0.0454453,0.0229844,0.0224609,,best_validation_checkpoint_1.bin
596,458,accepted,1,1.49352e-07,7.93803e-10,2.89575e-10,2.89575e-10,4.93674e-10,4.93674e-10,0.895774,0.0612008,0.832586,0.0127142,0.0455591,0.0229057,0.0226533,,best_validation_checkpoint_0.bin
597,459,accepted,1,5.8227e-07,3.96902e-10,2.8937e-10,2.8937e-10,4.93359e-10,4.93359e-10,0.902865,0.0626374,0.838176,0.0144977,0.0499854,0.026416,0.0235694,,best_validation_checkpoint_1.bin
598,460,accepted,1,2.25227e-06,1.98451e-10,2.89258e-10,2.89258e-10,4.9308e-10,4.9308e-10,0.92498,0.0622361,0.860498,0.0127171,0.0468223,0.0233562,0.023466,,best_validation_checkpoint_0.bin
599,460,rejected,1,8.59614e-06,1.98451e-09,2.89258e-10,2.89258e-10,4.9308e-10,4.9308e-10,0.992472,0.0641395,0.926374,0.0142606,0.0230773,0.0230771,0,,
600,461,accepted,0,8.59614e-06,9.92254e-10,2.88803e-10,2.88803e-10,4.92496e-10,4.92496e-10,0,0,0,0.0121669,0.0469186,0.0244834,0.0224352,,best_validation_checkpoint_1.bin
601,462,accepted,1,3.71574e-07,4.96127e-10,2.88632e-10,2.88632e-10,4.92232e-10,4.92232e-10,1.08744,0.068259,1.01634,0.0175888,0.0534623,0.0285653,0.0248969,,best_validation_checkpoint_0.bin
602,463,accepted,1,1.4354e-06,2.48063e-10,2.8841e-10,2.8841e-10,4.91861e-10,4.91861e-10,1.0639,0.066273,0.995662,0.0114837,0.0455469,0.023053,0.0224939,,best_validation_checkpoint_1.bin
603,463,rejected,1,5.47473e-06,2.48063e-09,2.8841e-10,2.8841e-10,4.91861e-10,4.91861e-10,1.07115,0.0649998,1.00407,0.011645,0.0273693,0.0273691,0,,
604,464,accepted,0,5.47473e-06,1.24032e-09,2.8819e-10,2.8819e-10,4.91549e-10,4.91549e-10,0,0,0,0.0131837,0.0474294,0.0240216,0.0234076,,best_validation_checkpoint_0.bin
605,465,accepted,1,2.33133e-07,6.20159e-10,2.8805e-10,2.8805e-10,4.91332e-10,4.91332e-10,1.01071,0.0666832,0.941672,0.0135403,0.0487952,0.0252433,0.0235518,,best_validation_checkpoint_1.bin
606,466,accepted,1,9.04306e-07,3.10079e-10,2.87819e-10,2.87819e-10,4.90973e-10,4.90973e-10,1.04372,0.0680161,0.973722,0.0123751,0.048568,0.0249869,0.0235811,,best_validation_checkpoint_0.bin
607,466,rejected,1,3.47087e-06,3.10079e-09,2.87819e-10,2.87819e-10,4.90973e-10,4.90973e-10,0.976016,0.0630691,0.910816,0.0116712,0.0224709,0.0224706,0,,
608,467,accepted,0,3.47087e-06,1.5504e-09,2.87702e-10,2.87702e-10,4.90789e-10,4.90789e-10,0,0,0,0.0117529,0.045978,0.0231554,0.0228225,,best_validation_checkpoint_1.bin
609,468,accepted,1,1.46165e-07,7.75198e-10,2.87589e-10,2.87589e-10,4.90614e-10,4.90614e-10,0.955121,0.0621553,0.891078,0.0119966,0.0453789,0.0225704,0.0228084,,best_validation_checkpoint_0.bin
610,469,accepted,1,5.69796e-07,3.87599e-10,2.87383e-10,2.87383e-10,4.90299e-10,4.90299e-10,0.992614,0.0645344,0.925351,0.0147877,0.0482183,0.0244742,0.023744,,best_validation_checkpoint_1.bin
611,470,accepted,1,2.20119e-06,1.938e-10,2.87271e-10,2.87271e-10,4.90035e-10,4.90035e-10,0.983291,0.0656099,0.9157,0.0114374,0.0457787,0.02289,0.0228885,,best_validation_checkpoint_0.bin
612,470,rejected,1,8.40083e-06,1.938e-09,2.87271e-10,2.87271e-10,4.90035e-10,4.90035e-10,0.911311,0.0612865,0.847662,0.0157068,0.0241166,0.0241164,0,,
613,471,accepted,0,8.40083e-06,9.68998e-10,2.86816e-10,2.86816e-10,4.89413e-10,4.89413e-10,0,0,0,0.0154387,0.0472136,0.0244384,0.0227752,,best_validation_checkpoint_1.bin
614,472,accepted,1,3.63184e-07,4.84499e-10,2.86644e-10,2.86644e-10,4.89148e-10,4.89148e-10,0.906567,0.0640771,0.840582,0.0122528,0.0447684,0.0220855,0.0226827,,best_validation_checkpoint_0.bin
615,473,accepted,1,1.40258e-06,2.42249e-10,2.86421e-10,2.86421e-10,4.88783e-10,4.88783e-10,0.949268,0.0609753,0.886262,0.012253,0.0459658,0.0234453,0.0225204,,best_validation_checkpoint_1.bin
616,473,rejected,1,5.34319e-06,2.42249e-09,2.86421e-10,2.86421e-10,4.88783e-10,4.88783e-10,0.943428,0.0621698,0.879328,0.0126504,0.0228721,0.0228719,0,,
617,474,accepted,0,5.34319e-06,1.21125e-09,2.86202e-10,2.86202e-10,4.88448e-10,4.88448e-10,0,0,0,0.0121939,0.0470055,0.0223148,0.0246906,,best_validation_checkpoint_0.bin
618,475,accepted,1,2.27577e-07,6.05624e-10,2.86061e-10,2.86061e-10,4.8823e-10,4.8823e-10,1.00809,0.0620451,0.944077,0.01294,0.0474844,0.023838,0.0236463,,best_validation_checkpoint_1.bin
619,476,accepted,1,8.82459e-07,3.02812e-10,2.8583e-10,2.8583e-10,4.87873e-10,4.87873e-10,0.946092,0.0622145,0.881995,0.0114336,0.0454524,0.0229797,0.0224726,,best_validation_checkpoint_0.bin
620,476,rejected,1,3.38242e-06,3.02812e-09,2.8583e-10,2.8583e-10,4.87873e-10,4.87873e-10,0.878913,0.0600281,0.817002,0.0113851,0.0223892,0.0223889,0,,
621,477,accepted,0,3.38242e-06,1.51406e-09,2.85713e-10,2.85713e-10,4.87675e-10,4.87675e-10,0,0,0,0.0120583,0.0462062,0.0232156,0.0229904,,best_validation_checkpoint_1.bin
622,478,accepted,1,1.42494e-07,7.5703e-10,2.85599e-10,2.85599e-10,4.87498e-10,4.87498e-10,0.900911,0.0602869,0.838741,0.0114561,0.0461434,0.0232271,0.0229162,,best_validation_checkpoint_0.bin
623,479,accepted,1,5.55359e-07,3.78515e-10,2.85393e-10,2.85393e-10,4.87184e-10,4.87184e-10,0.890379,0.0620748,0.826105,0.0111679,0.0448793,0.0225662,0.022313,,best_validation_checkpoint_1.bin
624,480,accepted,1,2.14263e-06,1.89257e-10,2.85282e-10,2.85282e-10,4.86934e-10,4.86934e-10,0.945335,0.0597694,0.883588,0.0115438,0.0451145,0.0224288,0.0226856,,best_validation_checkpoint_0.bin
625,480,rejected,1,8.17919e-06,1.89257e-09,2.85282e-10,2.85282e-10,4.86934e-10,4.86934e-10,0.921413,0.0590729,0.860387,0.0125675,0.023093,0.0230928,0,,
626,481,accepted,0,8.17919e-06,9.46287e-10,2.84825e-10,2.84825e-10,4.86278e-10,4.86278e-10,0,0,0,0.0114536,0.0460332,0.022691,0.0233421,,best_validation_checkpoint_1.bin
627,482,accepted,1,3.53698e-07,4.73143e-10,2.84652e-10,2.84652e-10,4.86011e-10,4.86011e-10,0.87354,0.0599464,0.811631,0.0113657,0.0449239,0.0224069,0.0225169,,best_validation_checkpoint_0.bin
628,483,accepted,1,1.36525e-06,2.36572e-10,2.84429e-10,2.84429e-10,4.85654e-10,4.85654e-10,0.990735,0.0653167,0.923521,0.0104662,0.0447879,0.022118,0.0226699,,best_validation_checkpoint_1.bin
629,483,rejected,1,5.19477e-06,2.36572e-09,2.84429e-10,2.84429e-10,4.85654e-10,4.85654e-10,0.950699,0.0685073,0.880237,0.0130183,0.0227596,0.0227595,0,,
630,484,accepted,0,5.19477e-06,1.18286e-09,2.84209e-10,2.84209e-10,4.85297e-10,4.85297e-10,0,0,0,0.0124169,0.0472099,0.023936,0.0232739,,best_validation_checkpoint_0.bin
631,485,accepted,1,2.21372e-07,5.91429e-10,2.84068e-10,2.84068e-10,4.85078e-10,4.85078e-10,1.09647,0.0680521,1.02653,0.0126937,0.0469265,0.0233902,0.0235363,,best_validation_checkpoint_1.bin
632,486,accepted,1,8.57883e-07,2.95715e-10,2.83837e-10,2.83837e-10,4.84724e-10,4.84724e-10,1.0391,0.0615493,0.975739,0.0119687,0.0459901,0.0227913,0.0231988,,best_validation_checkpoint_0.bin
633,486,rejected,1,3.28372e-06,2.95715e-09,2.83837e-10,2.83837e-10,4.84724e-10,4.84724e-10,1.07252,0.0622388,1.00813,0.0139234,0.0250092,0.0250091,0,,
634,487,accepted,0,3.28372e-06,1.47857e-09,2.83719e-10,2.83719e-10,4.84512e-10,4.84512e-10,0,0,0,0.0117835,0.0475678,0.0237549,0.0238127,,best_validation_checkpoint_1.bin
635,488,accepted,1,1.3843e-07,7.39287e-10,2.83606e-10,2.83606e-10,4.84335e-10,4.84335e-10,1.06868,0.0686508,0.998168,0.0111599,0.0457392,0.0226823,0.0230569,,best_validation_checkpoint_0.bin
636,489,accepted,1,5.39279e-07,3.69643e-10,2.83399e-10,2.83399e-10,4.84021e-10,4.84021e-10,1.04985,0.0615169,0.986372,0.0118033,0.0461499,0.0226021,0.0235477,,best_validation_checkpoint_1.bin
637,490,accepted,1,2.07785e-06,1.84822e-10,2.83288e-10,2.83288e-10,4.83784e-10,4.83784e-10,1.10564,0.0655534,1.03826,0.0109103,0.0453109,0.0226783,0.0226325,,best_validation_checkpoint_0.bin
638,490,rejected,1,7.93466e-06,1.84822e-09,2.83288e-10,2.83288e-10,4.83784e-10,4.83784e-10,1.03875,0.0636651,0.973285,0.0110735,0.0231126,0.0231124,0,,
639,491,accepted,0,7.93466e-06,9.24108e-10,2.82829e-10,2.82829e-10,4.83097e-10,4.83097e-10,0,0,0,0.0110364,0.0468675,0.0233846,0.0234828,,best_validation_checkpoint_1.bin
640,492,accepted,1,3.43365e-07,4.62054e-10,2.82656e-10,2.82656e-10,4.8283e-10,4.8283e-10,1.05926,0.065884,0.991276,0.0119394,0.0461514,0.0233424,0.0228089,,best_validation_checkpoint_0.bin
641,493,accepted,1,1.32427e-06,2.31027e-10,2.82434e-10,2.82434e-10,4.82478e-10,4.82478e-10,1.04338,0.0627592,0.978654,0.0126047,0.0461805,0.022775,0.0234055,,best_validation_checkpoint_1.bin
642,493,rejected,1,5.03265e-06,2.31027e-09,2.82434e-10,2.82434e-10,4.82478e-10,4.82478e-10,1.11761,0.0696604,1.04589,0.0125041,0.0247196,0.0247194,0,,
643,494,accepted,0,5.03265e-06,1.15514e-09,2.82212e-10,2.82212e-10,4.82103e-10,4.82103e-10,0,0,0,0.0117977,0.0476039,0.0235553,0.0240485,,best_validation_checkpoint_0.bin
644,495,accepted,1,2.14656e-07,5.77568e-10,2.82071e-10,2.82071e-10,4.81883e-10,4.81883e-10,1.06004,0.0639037,0.99425,0.0116393,0.0456161,0.0229565,0.0226595,,best_validation_checkpoint_1.bin
645,496,accepted,1,8.31127e-07,2.88784e-10,2.81839e-10,2.81839e-10,4.81531e-10,4.81531e-10,1.082,0.0613859,1.01873,0.0109697,0.0453758,0.0224267,0.0229489,,best_validation_checkpoint_0.bin
646,496,rejected,1,3.17698e-06,2.88784e-09,2.81839e-10,2.81839e-10,4.81531e-10,4.81531e-10,1.05835,0.0641481,0.99235,0.0115056,0.0235896,0.0235893,0,,
647,497,accepted,0,3.17698e-06,1.44392e-09,2.81721e-10,2.81721e-10,4.81308e-10,4.81308e-10,0,0,0,0.0123503,0.0462666,0.0231931,0.0230735,,best_validation_checkpoint_1.bin
648,498,accepted,1,1.34064e-07,7.2196e-10,2.81608e-10,2.81608e-10,4.81129e-10,4.81129e-10,1.06394,0.0647001,0.997099,0.0108451,0.0460829,0.0232966,0.0227862,,best_validation_checkpoint_0.bin
649,499,accepted,1,5.21907e-07,3.6098e-10,2.81401e-10,2.81401e-10,4.80816e-10,4.80816e-10,1.02898,0.0616456,0.96535,0.0105788,0.04626,0.0233455,0.0229144,,best_validation_checkpoint_1.bin
650,500,accepted,1,2.0081e-06,1.8049e-10,2.81292e-10,2.81292e-10,4.80592e-10,4.80592e-10,1.08136,0.0601254,1.01928,0.0112371,0.0466406,0.0231748,0.0234656,,best_validation_checkpoint_0.bin
651,500,rejected,1,7.67205e-06,1.8049e-09,2.81292e-10,2.81292e-10,4.80592e-10,4.80592e-10,1.0692,0.0622492,1.00496,0.0115484,0.0234472,0.0234469,0,,
652,501,accepted,0,7.67205e-06,9.0245e-10,2.80829e-10,2.80829e-10,4.79876e-10,4.79876e-10,0,0,0,0.0110696,0.04714,0.0233207,0.0238193,,best_validation_checkpoint_1.bin
653,502,accepted,1,3.32405e-07,4.51225e-10,2.80656e-10,2.80656e-10,4.79609e-10,4.79609e-10,1.05715,0.0663607,0.988955,0.0105838,0.0456514,0.0225672,0.0230842,,best_validation_checkpoint_0.bin
654,503,accepted,1,1.28042e-06,2.25612e-10,2.80433e-10,2.80433e-10,4.79263e-10,4.79263e-10,1.12344,0.0619734,1.05955,0.0110834,0.0467003,0.0229407,0.0237596,,best_validation_checkpoint_1.bin
655,503,rejected,1,4.86037e-06,2.25612e-09,2.80433e-10,2.80433e-10,4.79263e-10,4.79263e-10,1.05959,0.0621562,0.995365,0.012144,0.0237926,0.0237924,0,,
656,504,accepted,0,4.86037e-06,1.12806e-09,2.80211e-10,2.80211e-10,4.78871e-10,4.78871e-10,0,0,0,0.0110812,0.0465695,0.023673,0.0228964,,best_validation_checkpoint_0.bin
657,505,accepted,1,2.07586e-07,5.64031e-10,2.80069e-10,2.80069e-10,4.7865e-10,4.7865e-10,1.07586,0.0653925,1.00826,0.012376,0.0477796,0.0242606,0.023519,,best_validation_checkpoint_1.bin
658,506,accepted,1,8.02723e-07,2.82015e-10,2.79837e-10,2.79837e-10,4.78301e-10,4.78301e-10,1.05142,0.0671299,0.982395,0.0116094,0.0467302,0.0236748,0.0230553,,best_validation_checkpoint_0.bin
659,506,rejected,1,3.06397e-06,2.82015e-09,2.79837e-10,2.79837e-10,4.78301e-10,4.78301e-10,1.08143,0.0638856,1.01569,0.0107738,0.0229889,0.0229886,0,,
660,507,accepted,0,3.06397e-06,1.41008e-09,2.79718e-10,2.79718e-10,4.78068e-10,4.78068e-10,0,0,0,0.0130603,0.0455755,0.0227561,0.0228194,,best_validation_checkpoint_1.bin
661,508,accepted,1,1.29501e-07,7.05039e-10,2.79604e-10,2.79604e-10,4.77888e-10,4.77888e-10,1.07561,0.065314,1.00853,0.0107653,0.0454942,0.0227391,0.022755,,best_validation_checkpoint_0.bin
662,509,accepted,1,5.03582e-07,3.52519e-10,2.79397e-10,2.79397e-10,4.77575e-10,4.77575e-10,1.02861,0.0604945,0.966256,0.0116698,0.0457985,0.0231829,0.0226156,,best_validation_checkpoint_1.bin
663,510,accepted,1,1.93486e-06,1.7626e-10,2.79291e-10,2.79291e-10,4.77363e-10,4.77363e-10,1.04066,0.0615515,0.97732,0.0111336,0.0455627,0.0227637,0.0227989,,best_validation_checkpoint_0.bin
664,510,rejected,1,7.39705e-06,1.7626e-09,2.79291e-10,2.79291e-10,4.77363e-10,4.77363e-10,1.06107,0.0607287,0.998517,0.0102405,0.0227507,0.0227504,0,,
665,511,accepted,0,7.39705e-06,8.81298e-10,2.78823e-10,2.78823e-10,4.76622e-10,4.76622e-10,0,0,0,0.0120922,0.045944,0.0233382,0.0226056,,best_validation_checkpoint_1.bin
666,512,accepted,1,3.21066e-07,4.40649e-10,2.7865e-10,2.7865e-10,4.76354e-10,4.76354e-10,1.04686,0.0629021,0.981974,0.0113854,0.0452169,0.0224846,0.0227322,,best_validation_checkpoint_0.bin
667,513,accepted,1,1.23462e-06,2.20325e-10,2.78428e-10,2.78428e-10,4.76013e-10,4.76013e-10,1.0909,0.0606263,1.02819,0.0109163,0.0452825,0.0228609,0.0224215,,best_validation_checkpoint_1.bin
668,513,rejected,1,4.6807e-06,2.20325e-09,2.78428e-10,2.78428e-10,4.76013e-10,4.76013e-10,1.11766,0.0589935,1.05656,0.0105748,0.023017,0.0230167,0,,
669,514,accepted,0,4.6807e-06,1.10162e-09,2.78203e-10,2.78203e-10,4.75607e-10,4.75607e-10,0,0,0,0.0113883,0.0461256,0.0228065,0.0233191,,best_validation_checkpoint_0.bin
670,515,accepted,1,2.00322e-07,5.50812e-10,2.78061e-10,2.78061e-10,4.75385e-10,4.75385e-10,1.07012,0.062667,1.00558,0.0113288,0.0449523,0.0224425,0.0225098,,best_validation_checkpoint_1.bin
671,516,accepted,1,7.73267e-07,2.75406e-10,2.77828e-10,2.77828e-10,4.75037e-10,4.75037e-10,1.07215,0.0609889,1.00926,0.0108766,0.0455182,0.0226188,0.0228994,,best_validation_checkpoint_0.bin
672,516,rejected,1,2.94732e-06,2.75406e-09,2.77828e-10,2.77828e-10,4.75037e-10,4.75037e-10,1.09778,0.0604529,1.03558,0.0100772,0.0232967,0.0232965,0,,
673,517,accepted,0,2.94732e-06,1.37703e-09,2.77709e-10,2.77709e-10,4.74796e-10,4.74796e-10,0,0,0,0.0115165,0.0460066,0.0232831,0.0227234,,best_validation_checkpoint_1.bin
674,518,accepted,1,1.24838e-07,6.88514e-10,2.77595e-10,2.77595e-10,4.74615e-10,4.74615e-10,1.03665,0.064466,0.970362,0.0117072,0.0459323,0.0228583,0.0230739,,best_validation_checkpoint_0.bin
675,519,accepted,1,4.84684e-07,3.44257e-10,2.77387e-10,2.77387e-10,4.74303e-10,4.74303e-10,1.0083,0.0620765,0.944407,0.0129441,0.0470974,0.0227137,0.0243837,,best_validation_checkpoint_1.bin
676,520,accepted,1,1.85953e-06,1.72129e-10,2.77285e-10,2.77285e-10,4.74101e-10,4.74101e-10,1.11144,0.0625553,1.04704,0.011878,0.0450092,0.0225901,0.0224191,,best_validation_checkpoint_0.bin
677,520,rejected,1,7.11414e-06,1.72129e-09,2.77285e-10,2.77285e-10,4.74101e-10,4.74101e-10,1.05405,0.0616665,0.990377,0.0119696,0.0223895,0.0223891,0,,
678,521,accepted,0,7.11414e-06,8.60643e-10,2.76811e-10,2.76811e-10,4.73338e-10,4.73338e-10,0,0,0,0.0123038,0.0455341,0.0228048,0.0227292,,best_validation_checkpoint_1.bin
679,522,accepted,1,3.09617e-07,4.30321e-10,2.76637e-10,2.76637e-10,4.7307e-10,4.7307e-10,1.02715,0.0648641,0.96033,0.0122995,0.0451348,0.0225481,0.0225867,,best_validation_checkpoint_0.bin
680,523,accepted,1,1.1878e-06,2.15161e-10,2.76416e-10,2.76416e-10,4.72732e-10,4.72732e-10,1.05498,0.0610658,0.992071,0.0114776,0.0470393,0.0231185,0.0239208,,best_validation_checkpoint_1.bin
681,523,rejected,1,4.49741e-06,2.15161e-09,2.76416e-10,2.76416e-10,4.72732e-10,4.72732e-10,1.08162,0.0603494,1.01924,0.0112179,0.0227037,0.0227034,0,,
682,524,accepted,0,4.49741e-06,1.0758e-09,2.76189e-10,2.76189e-10,4.72315e-10,4.72315e-10,0,0,0,0.0120749,0.04597,0.0232187,0.0227512,,best_validation_checkpoint_0.bin
683,525,accepted,1,1.93045e-07,5.37902e-10,2.76046e-10,2.76046e-10,4.72092e-10,4.72092e-10,1.03107,0.0636333,0.965521,0.0106192,0.0459726,0.0226889,0.0232836,,best_validation_checkpoint_1.bin
684,526,accepted,1,7.43398e-07,2.68951e-10,2.75813e-10,2.75813e-10,4.71745e-10,4.71745e-10,1.04245,0.0609098,0.979659,0.0102269,0.0454262,0.0226569,0.0227691,,best_validation_checkpoint_0.bin
685,526,rejected,1,2.82907e-06,2.68951e-09,2.75813e-10,2.75813e-10,4.71745e-10,4.71745e-10,1.0566,0.0605473,0.994149,0.0112343,0.0225491,0.0225488,0,,
686,527,accepted,0,2.82907e-06,1.34475e-09,2.75693e-10,2.75693e-10,4.71497e-10,4.71497e-10,0,0,0,0.0115184,0.0455305,0.0230364,0.022494,,best_validation_checkpoint_1.bin
687,528,accepted,1,1.20205e-07,6.72377e-10,2.75578e-10,2.75578e-10,4.71316e-10,4.71316e-10,1.05289,0.0610939,0.989916,0.0099976,0.0451859,0.0225628,0.0226231,,best_validation_checkpoint_0.bin
